gene_symbol	hgnc_id	uniprot_acc	ensembl_gene	ncbi_gene_id	category	subcategory	facet	surface_call_reason	induction_trigger	low_endogenous_expression	state_dependence
PDGFRA	HGNC:8803	P16234	ENSG00000134853	5156.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PDGFRB	HGNC:8804	P09619	ENSG00000113721	5159.0	canonical	all	none	classical_surface_receptor	none	0	moderate
PDPN	HGNC:29602	Q86YL7	ENSG00000162493	10630.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PDZK1IP1	HGNC:16887	Q13113	ENSG00000162366	10158.0	canonical	all	induced	cell_state_induced	oncogenic	0	high
PEAR1	HGNC:33631	Q5VY43	ENSG00000187800	375033.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PECAM1	HGNC:8823	P16284	ENSG00000261371	5175.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PGAP6	HGNC:17205	Q9HCN3	ENSG00000129925	58986.0	canonical	all	none	multipass_with_exposed_loops	immune	0	moderate
PHEX	HGNC:8918	P78562	ENSG00000102174	5251.0	canonical	all	none	classical_surface_receptor	infection	1	moderate
PIANP	HGNC:25338	Q8IYJ0	ENSG00000139200	196500.0	canonical	all	none	classical_surface_receptor	oncogenic	1	moderate
PIEZO1	HGNC:28993	Q92508	ENSG00000103335	9780.0	canonical	all	none	multipass_with_exposed_loops	stress_hypoxia	0	moderate
PIEZO2	HGNC:26270	Q9H5I5	ENSG00000154864	63895.0	canonical	all	none	multipass_with_exposed_loops	oncogenic	0	moderate
PIGR	HGNC:8968	P01833	ENSG00000162896	5284.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PIK3IP1	HGNC:24942	Q96FE7	ENSG00000100100	113791.0	canonical	all	induced	cell_state_induced	oncogenic	1	high
PILRA	HGNC:20396	Q9UKJ1	ENSG00000085514	29992.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PILRB	HGNC:18297	Q9UKJ0	ENSG00000121716	29990.0	canonical	all	none	classical_surface_receptor	none	0	moderate
PITPNM3	HGNC:21043	Q9BZ71	ENSG00000091622	83394.0	canonical	all	induced	cell_state_induced	oncogenic	0	high
PKD1	HGNC:9008	P98161	ENSG00000008710	5310.0	canonical	all	none	multipass_with_exposed_loops	none	1	moderate
PLA2R1	HGNC:9042	Q13018	ENSG00000153246	22925.0	canonical	all	none	classical_surface_receptor	oncogenic	1	moderate
PLAC1	HGNC:9044	Q9HBJ0	ENSG00000170965	10761.0	canonical	all	induced	cell_state_induced	oncogenic	0	high
PLAU	HGNC:9052	P00749	ENSG00000122861	5328.0	canonical	all	none	stable_surface_attachment	oncogenic	0	high
PLAUR	HGNC:9053	Q03405	ENSG00000011422	5329.0	canonical	all	none	gpi_anchored	oncogenic	0	high
PLGRKT	HGNC:23633	Q9HBL7	ENSG00000107020	55848.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PLPP1	HGNC:9228	O14494	ENSG00000067113	8611.0	canonical	all	none	multipass_with_exposed_loops	oncogenic	0	moderate
PLPP2	HGNC:9230	O43688	ENSG00000141934	8612.0	canonical	all	none	multipass_with_exposed_loops	oncogenic	1	moderate
PLPP3	HGNC:9229	O14495	ENSG00000162407	8613.0	canonical	all	none	multipass_with_exposed_loops	immune	0	moderate
PLSCR1	HGNC:9092	O15162	ENSG00000188313	5359.0	canonical	all	induced	cell_state_induced	immune	0	high
PLXDC1	HGNC:20945	Q8IUK5	ENSG00000161381	57125.0	canonical	all	induced	cell_state_induced	oncogenic	0	high
PLXDC2	HGNC:21013	Q6UX71	ENSG00000120594	84898.0	canonical	all	none	classical_surface_receptor	none	0	moderate
PLXNA1	HGNC:9099	Q9UIW2	ENSG00000114554	5361.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PLXNA2	HGNC:9100	O75051	ENSG00000076356	5362.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PLXNA3	HGNC:9101	P51805	ENSG00000130827	55558.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PLXNA4	HGNC:9102	Q9HCM2	ENSG00000221866	91584.0	canonical	all	none	classical_surface_receptor	oncogenic	1	moderate
PLXNB1	HGNC:9103	O43157	ENSG00000164050	5364.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PLXNB2	HGNC:9104	O15031	ENSG00000196576	23654.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PLXNB3	HGNC:9105	Q9ULL4	ENSG00000198753	5365.0	canonical	all	induced	cell_state_induced	oncogenic	0	high
PLXNC1	HGNC:9106	O60486	ENSG00000136040	10154.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PLXND1	HGNC:9107	Q9Y4D7	ENSG00000004399	23129.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PMEPA1	HGNC:14107	Q969W9	ENSG00000124225	56937.0	canonical	all	induced	cell_state_induced	oncogenic	0	high
PMP22	HGNC:9118	Q01453	ENSG00000109099	5376.0	canonical	all	none	multipass_with_exposed_loops	infection	0	moderate
PODXL	HGNC:9171	O00592	ENSG00000128567	5420.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PRG4	HGNC:9364	Q92954	ENSG00000116690	10216.0	canonical	all	none	stable_surface_attachment	immune	0	high
PRLHR	HGNC:4464	P49683	ENSG00000119973	2834.0	canonical	all	none	classical_surface_receptor	oncogenic	1	moderate
PRLR	HGNC:9446	P16471	ENSG00000113494	5618.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PRNP	HGNC:9449	P04156	ENSG00000171867	5621.0	canonical	all	none	gpi_anchored	oncogenic	0	moderate
PROCR	HGNC:9452	Q9UNN8	ENSG00000101000	10544.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PROKR1	HGNC:4524	Q8TCW9	ENSG00000169618	10887.0	canonical	all	none	classical_surface_receptor	other	0	moderate
PROKR2	HGNC:15836	Q8NFJ6	ENSG00000101292	128674.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PROM1	HGNC:9454	O43490	ENSG00000007062	8842.0	canonical	all	none	multipass_with_exposed_loops	oncogenic	0	moderate
PROM2	HGNC:20685	Q8N271	ENSG00000155066	150696.0	canonical	all	none	multipass_with_exposed_loops	oncogenic	1	moderate
PRRG1	HGNC:9469	O14668	ENSG00000130962	5638.0	canonical	all	induced	cell_state_induced	oncogenic	1	high
PRRG2	HGNC:9470	O14669	ENSG00000126460	5639.0	canonical	all	none	classical_surface_receptor	none	0	moderate
PRRG4	HGNC:30799	Q9BZD6	ENSG00000135378	79056.0	canonical	all	induced	cell_state_induced	oncogenic	1	moderate
PRSS8	HGNC:9491	Q16651	ENSG00000052344	5652.0	canonical	all	none	gpi_anchored	oncogenic	0	moderate
PRTG	HGNC:26373	Q2VWP7	ENSG00000166450	283659.0	canonical	all	induced	cell_state_induced	oncogenic	1	high
PSCA	HGNC:9500	O43653	ENSG00000167653	8000.0	canonical	all	none	gpi_anchored	oncogenic	0	moderate
PTAFR	HGNC:9582	P25105	ENSG00000169403	5724.0	canonical	all	none	classical_surface_receptor	oncogenic	0	high
PTCH1	HGNC:9585	Q13635	ENSG00000185920	5727.0	canonical	all	none	multipass_with_exposed_loops	oncogenic	0	moderate
PTCH2	HGNC:9586	Q9Y6C5	ENSG00000117425	8643.0	canonical	all	none	multipass_with_exposed_loops	oncogenic	1	moderate
PTGDR	HGNC:9591	Q13258	ENSG00000168229	5729.0	canonical	all	none	classical_surface_receptor	oncogenic	1	moderate
PTGER1	HGNC:9593	P34995	ENSG00000160951	5731.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PTGER2	HGNC:9594	P43116	ENSG00000125384	5732.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PTGER3	HGNC:9595	P43115	ENSG00000050628	5733.0	canonical	all	none	classical_surface_receptor	infection	0	moderate
PTGER4	HGNC:9596	P35408	ENSG00000171522	5734.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PTGFRN	HGNC:9601	Q9P2B2	ENSG00000134247	5738.0	canonical	all	induced	cell_state_induced	oncogenic	0	moderate
PTGIR	HGNC:9602	P43119	ENSG00000160013	5739.0	canonical	all	none	classical_surface_receptor	immune	0	moderate
PTH1R	HGNC:9608	Q03431	ENSG00000160801	5745.0	canonical	all	none	classical_surface_receptor	stress_hypoxia	0	moderate
PTH2R	HGNC:9609	P49190	ENSG00000144407	5746.0	canonical	all	none	classical_surface_receptor	other	1	moderate
PTK7	HGNC:9618	Q13308	ENSG00000112655	5754.0	canonical	all	none	classical_surface_receptor	none	0	moderate
PTPRA	HGNC:9664	P18433	ENSG00000132670	5786.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PTPRC	HGNC:9666	P08575	ENSG00000081237	5788.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PTPRCAP	HGNC:9667	Q14761	ENSG00000213402	5790.0	canonical	all	none	stable_complex_partner	none	0	moderate
PTPRD	HGNC:9668	P23468	ENSG00000153707	5789.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PTPRE	HGNC:9669	P23469	ENSG00000132334	5791.0	canonical	all	none	classical_surface_receptor	oncogenic	1	moderate
PTPRF	HGNC:9670	P10586	ENSG00000142949	5792.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PTPRG	HGNC:9671	P23470	ENSG00000144724	5793.0	canonical	all	none	classical_surface_receptor	none	0	moderate
PTPRJ	HGNC:9673	Q12913	ENSG00000149177	5795.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PTPRK	HGNC:9674	Q15262	ENSG00000152894	5796.0	canonical	all	none	classical_surface_receptor	oncogenic	1	moderate
PTPRM	HGNC:9675	P28827	ENSG00000173482	5797.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PTPRO	HGNC:9678	Q16827	ENSG00000151490	5800.0	canonical	all	none	classical_surface_receptor	immune	0	moderate
PTPRS	HGNC:9681	Q13332	ENSG00000105426	5802.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PTPRT	HGNC:9682	O14522	ENSG00000196090	11122.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PTPRZ1	HGNC:9685	P23471	ENSG00000106278	5803.0	canonical	all	induced	cell_state_induced	oncogenic	0	high
PTPRZ2	HGNC:9686	P23471		5804.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
PVR	HGNC:9705	P15151	ENSG00000073008	5817.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
QRFPR	HGNC:15565	Q96P65	ENSG00000186867	84109.0	canonical	all	none	classical_surface_receptor	stress_hypoxia	0	moderate
RAET1E	HGNC:16793	Q8TD07	ENSG00000164520	135250.0	canonical	all	induced	cell_state_induced	oncogenic	0	high
RAET1G	HGNC:16795	Q6H3X3	ENSG00000203722	353091.0	canonical	all	induced	cell_state_induced	oncogenic	0	high
RAET1L	HGNC:16798	Q5VY80	ENSG00000155918	154064.0	canonical	all	induced	cell_state_induced	oncogenic	1	high
RAMP1	HGNC:9843	O60894	ENSG00000132329	10267.0	canonical	all	none	stable_complex_partner	oncogenic	0	moderate
RAMP2	HGNC:9844	O60895	ENSG00000131477	10266.0	canonical	all	none	stable_complex_partner	oncogenic	0	moderate
RAMP3	HGNC:9845	O60896	ENSG00000122679	10268.0	canonical	all	none	stable_complex_partner	oncogenic	0	moderate
RARRES1	HGNC:9867	P49788	ENSG00000118849	5918.0	canonical	all	induced	cell_state_induced	oncogenic	1	high
RECK	HGNC:11345	O95980	ENSG00000122707	8434.0	canonical	all	none	gpi_anchored	oncogenic	0	moderate
RELL1	HGNC:27379	Q8IUW5	ENSG00000181826	768211.0	canonical	all	induced	cell_state_induced	oncogenic	0	moderate
RET	HGNC:9967	P07949	ENSG00000165731	5979.0	canonical	all	none	classical_surface_receptor	oncogenic	1	moderate
RGMA	HGNC:30308	Q96B86	ENSG00000182175	56963.0	canonical	all	none	gpi_anchored	oncogenic	0	moderate
RHBDF2	HGNC:20788	Q6PJF5	ENSG00000129667	79651.0	canonical	all	none	multipass_with_exposed_loops	oncogenic	0	moderate
RHBDL2	HGNC:16083	Q9NX52	ENSG00000158315	54933.0	canonical	all	none	multipass_with_exposed_loops	oncogenic	0	moderate
RHCG	HGNC:18140	Q9UBD6	ENSG00000140519	51458.0	canonical	all	none	multipass_with_exposed_loops	stress_hypoxia	0	moderate
RNF43	HGNC:18505	Q68DV7	ENSG00000108375	54894.0	canonical	all	none	classical_surface_receptor	oncogenic	1	moderate
ROBO1	HGNC:10249	Q9Y6N7	ENSG00000169855	6091.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
ROBO2	HGNC:10250	Q9HCK4	ENSG00000185008	6092.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
ROBO3	HGNC:13433	Q96MS0	ENSG00000154134	64221.0	canonical	all	induced	cell_state_induced	oncogenic	1	high
ROBO4	HGNC:17985	Q8WZ75	ENSG00000154133	54538.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
ROR1	HGNC:10256	Q01973	ENSG00000185483	4919.0	canonical	all	induced	cell_state_induced	oncogenic	0	high
ROR2	HGNC:10257	Q01974	ENSG00000169071	4920.0	canonical	all	induced	cell_state_induced	oncogenic	0	high
ROS1	HGNC:10261	P08922	ENSG00000047936	6098.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
RTN4R	HGNC:18601	Q9BZR6	ENSG00000040608	65078.0	canonical	all	none	gpi_anchored	immune	0	moderate
RTN4RL1	HGNC:21329	Q86UN2	ENSG00000185924	146760.0	canonical	all	none	gpi_anchored	oncogenic	1	moderate
RXFP1	HGNC:19718	Q9HBX9	ENSG00000171509	59350.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
RXFP2	HGNC:17318	Q8WXD0	ENSG00000133105	122042.0	canonical	all	none	classical_surface_receptor	none	1	moderate
RXFP3	HGNC:24883	Q9NSD7	ENSG00000182631	51289.0	canonical	all	none	classical_surface_receptor	other	1	moderate
RXFP4	HGNC:14666	Q8TDU9	ENSG00000173080	339403.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
RYK	HGNC:10481	P34925	ENSG00000163785	6259.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
S100A14	HGNC:18901	Q9HCY8	ENSG00000189334	57402.0	canonical	all	induced	cell_state_induced	oncogenic	0	high
S1PR1	HGNC:3165	P21453	ENSG00000170989	1901.0	canonical	all	none	classical_surface_receptor	oncogenic	0	high
S1PR2	HGNC:3169	O95136	ENSG00000267534	9294.0	canonical	all	none	classical_surface_receptor	immune	0	moderate
S1PR3	HGNC:3167	Q99500	ENSG00000213694	1903.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
S1PR4	HGNC:3170	O95977	ENSG00000125910	8698.0	canonical	all	none	classical_surface_receptor	oncogenic	1	moderate
S1PR5	HGNC:14299	Q9H228	ENSG00000180739	53637.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
SCARA3	HGNC:19000	Q6AZY7	ENSG00000168077	51435.0	canonical	all	none	classical_surface_receptor	stress_hypoxia	1	moderate
SCARA5	HGNC:28701	Q6ZMJ2	ENSG00000168079	286133.0	canonical	all	none	classical_surface_receptor	oncogenic	1	moderate
SCARB1	HGNC:1664	Q8WTV0	ENSG00000073060	949.0	canonical	all	none	multipass_with_exposed_loops	oncogenic	0	moderate
SCARF1	HGNC:16820	Q14162	ENSG00000074660	8578.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
SCARF2	HGNC:19869	Q96GP6	ENSG00000244486	91179.0	canonical	all	none	classical_surface_receptor	none	0	moderate
SCN10A	HGNC:10582	Q9Y5Y9	ENSG00000185313	6336.0	canonical	all	none	multipass_with_exposed_loops	immune	0	moderate
SCN1B	HGNC:10586	Q07699	ENSG00000105711	6324.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
SCN2A	HGNC:10588	Q99250	ENSG00000136531	6326.0	canonical	all	none	multipass_with_exposed_loops	oncogenic	0	moderate
SCN2B	HGNC:10589	O60939	ENSG00000149575	6327.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
SCN3A	HGNC:10590	Q9NY46	ENSG00000153253	6328.0	canonical	all	none	multipass_with_exposed_loops	oncogenic	0	moderate
SCN3B	HGNC:20665	Q9NY72	ENSG00000166257	55800.0	canonical	all	none	classical_surface_receptor	stress_hypoxia	0	moderate
SCN4A	HGNC:10591	P35499	ENSG00000007314	6329.0	canonical	all	none	multipass_with_exposed_loops	stress_hypoxia	0	moderate
SCN4B	HGNC:10592	Q8IWT1	ENSG00000177098	6330.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
SCN5A	HGNC:10593	Q14524	ENSG00000183873	6331.0	canonical	all	none	multipass_with_exposed_loops	oncogenic	0	moderate
SCN7A	HGNC:10594	Q01118	ENSG00000136546	6332.0	canonical	all	none	multipass_with_exposed_loops	other	1	moderate
SCN8A	HGNC:10596	Q9UQD0	ENSG00000196876	6334.0	canonical	all	none	multipass_with_exposed_loops	oncogenic	0	moderate
SCN9A	HGNC:10597	Q15858	ENSG00000169432	6335.0	canonical	all	none	multipass_with_exposed_loops	oncogenic	0	moderate
SCNN1A	HGNC:10599	P37088	ENSG00000111319	6337.0	canonical	all	none	multipass_with_exposed_loops	oncogenic	0	moderate
SCNN1B	HGNC:10600	P51168	ENSG00000168447	6338.0	canonical	all	none	multipass_with_exposed_loops	immune	0	moderate
SCNN1D	HGNC:10601	P51172	ENSG00000162572	6339.0	canonical	all	none	multipass_with_exposed_loops	immune	0	moderate
SCNN1G	HGNC:10602	P51170	ENSG00000166828	6340.0	canonical	all	none	multipass_with_exposed_loops	oncogenic	0	high
SCTR	HGNC:10608	P47872	ENSG00000080293	6344.0	canonical	all	induced	cell_state_induced	oncogenic	0	high
SCUBE1	HGNC:13441	Q8IWY4	ENSG00000159307	80274.0	canonical	all	induced	cell_state_induced	oncogenic	0	high
SCUBE2	HGNC:30425	Q9NQ36	ENSG00000175356	57758.0	canonical	all	none	dual_localization	oncogenic	0	high
SCUBE3	HGNC:13655	Q8IX30	ENSG00000146197	222663.0	canonical	all	induced	cell_state_induced	oncogenic	0	high
SDC1	HGNC:10658	P18827	ENSG00000115884	6382.0	canonical	all	none	classical_surface_receptor	none	0	moderate
SDC2	HGNC:10659	P34741	ENSG00000169439	6383.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
SDC3	HGNC:10660	O75056	ENSG00000162512	9672.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
SDC4	HGNC:10661	P31431	ENSG00000124145	6385.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
SDK1	HGNC:19307	Q7Z5N4	ENSG00000146555	221935.0	canonical	all	none	classical_surface_receptor	oncogenic	1	moderate
SELE	HGNC:10718	P16581	ENSG00000007908	6401.0	canonical	all	induced	cell_state_induced	oncogenic	0	high
SELL	HGNC:10720	P14151	ENSG00000188404	6402.0	canonical	all	none	classical_surface_receptor	oncogenic	0	high
SELP	HGNC:10721	P16109	ENSG00000174175	6403.0	canonical	all	induced	cell_state_induced	oncogenic	0	high
SELPLG	HGNC:10722	Q14242	ENSG00000110876	6404.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
SEMA3A	HGNC:10723	Q14563	ENSG00000075213	10371.0	canonical	all	none	stable_surface_attachment	oncogenic	0	high
SEMA3B	HGNC:10724	Q13214	ENSG00000012171	7869.0	canonical	all	none	stable_surface_attachment	oncogenic	0	high
SEMA4A	HGNC:10729	Q9H3S1	ENSG00000196189	64218.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
SEMA4B	HGNC:10730	Q9NPR2	ENSG00000185033	10509.0	canonical	all	none	classical_surface_receptor	immune	0	moderate
SEMA4C	HGNC:10731	Q9C0C4	ENSG00000168758	54910.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
SEMA4D	HGNC:10732	Q92854	ENSG00000187764	10507.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
SEMA4G	HGNC:10735	Q9NTN9	ENSG00000095539	57715.0	canonical	all	induced	cell_state_induced	oncogenic	1	moderate
SEMA5A	HGNC:10736	Q13591	ENSG00000112902	9037.0	canonical	all	induced	cell_state_induced	oncogenic	1	moderate
SEMA6A	HGNC:10738	Q9H2E6	ENSG00000092421	57556.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
SEMA6B	HGNC:10739	Q9H3T3	ENSG00000167680	10501.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
SEMA6D	HGNC:16770	Q8NFY4	ENSG00000137872	80031.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
SEMA7A	HGNC:10741	O75326	ENSG00000138623	8482.0	canonical	all	none	gpi_anchored	oncogenic	0	moderate
SERINC2	HGNC:23231	Q96SA4	ENSG00000168528	347735.0	canonical	all	none	dual_localization	oncogenic	0	moderate
SERINC3	HGNC:11699	Q13530	ENSG00000132824	10955.0	canonical	all	none	multipass_with_exposed_loops	oncogenic	0	moderate
SERINC5	HGNC:18825	Q86VE9	ENSG00000164300	256987.0	canonical	all	none	multipass_with_exposed_loops	immune	0	moderate
SEZ6L2	HGNC:30844	Q6UXD5	ENSG00000174938	26470.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
SGCE	HGNC:10808	O43556	ENSG00000127990	8910.0	canonical	all	none	stable_complex_partner	oncogenic	0	moderate
SGCZ	HGNC:14075	Q96LD1	ENSG00000185053	137868.0	canonical	all	none	stable_complex_partner	none	0	moderate
SGMS2	HGNC:28395	Q8NHU3	ENSG00000164023	166929.0	canonical	all	none	multipass_with_exposed_loops	immune	0	moderate
SHH	HGNC:10848	Q15465	ENSG00000164690	6469.0	canonical	all	none	dual_localization	oncogenic	1	high
SIGIRR	HGNC:30575	Q6IA17	ENSG00000185187	59307.0	canonical	all	none	classical_surface_receptor	oncogenic	0	high
SIGLEC1	HGNC:11127	Q9BZZ2	ENSG00000088827	6614.0	canonical	all	induced	cell_state_induced	immune	0	high
SIGLEC10	HGNC:15620	Q96LC7	ENSG00000142512	89790.0	canonical	all	none	classical_surface_receptor	oncogenic	1	moderate
SIGLEC12	HGNC:15482	Q96PQ1	ENSG00000254521	89858.0	canonical	all	induced	cell_state_induced	oncogenic	1	high
SIGLEC14	HGNC:32926	Q08ET2	ENSG00000254415	100049587.0	canonical	all	none	classical_surface_receptor	oncogenic	1	moderate
SIGLEC15	HGNC:27596	Q6ZMC9	ENSG00000197046	284266.0	canonical	all	none	classical_surface_receptor	none	0	moderate
SIGLEC5	HGNC:10874	O15389	ENSG00000105501	8778.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
SIGLEC6	HGNC:10875	O43699	ENSG00000105492	946.0	canonical	all	none	classical_surface_receptor	none	0	moderate
SIGLEC7	HGNC:10876	Q9Y286	ENSG00000168995	27036.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
SIGLEC9	HGNC:10878	Q9Y336	ENSG00000129450	27180.0	canonical	all	none	classical_surface_receptor	oncogenic	0	moderate
