gene_symbol	model	prompt_variant	replicate	predicted_verdict	predicted_reason	predicted_confidence	prompt_tokens	completion_tokens	cache_creation_tokens	cache_read_tokens	n_web_searches	cost_usd	latency_s	uniprot_acc	hgnc_id	ncbi_gene_id	ensembl_gene	ground_truth_verdict	ground_truth_class	is_match	uniprot_surface_flag	go_surface_flag	surfy_surface_flag	cspa_surface_flag	hpa_surface_flag	n_db_votes	has_deep_dive
EPHB4	claude-haiku-4-5	pubmed_ncbi	3	yes	classical_surface_receptor	high	3171	406	0	0	0	0.005201	6.398301084002014	P54760	HGNC:3395	2050	ENSG00000196411	yes	disagreement_rich_positive	1	1	0	1	1	0	3	0
EREG	claude-haiku-4-5	pubmed_ncbi	1	contextual	dual_localization	high	2996	365	0	0	0	0.004821	4.609499707992654	O14944	HGNC:3443	2069	ENSG00000124882	contextual	disagreement_rich_positive	1	1	0	1	0	0	2	0
EREG	claude-haiku-4-5	pubmed_ncbi	2	contextual	cell_state_induced	medium	2996	426	0	0	0	0.005126	5.1753513750154525	O14944	HGNC:3443	2069	ENSG00000124882	contextual	disagreement_rich_positive	1	1	0	1	0	0	2	0
EREG	claude-haiku-4-5	pubmed_ncbi	3	contextual	dual_localization	medium	2996	564	0	0	0	0.005816	7.259720542002469	O14944	HGNC:3443	2069	ENSG00000124882	contextual	disagreement_rich_positive	1	1	0	1	0	0	2	0
F2	claude-haiku-4-5	pubmed_ncbi	1	yes	other	high	2979	387	0	0	0	0.004914	4.608866208000109	P00734	HGNC:3535	2147	ENSG00000180210	no	secreted_negative	0	0	1	0	1	0	2	0
F2	claude-haiku-4-5	pubmed_ncbi	2	yes	other	high	2936	440	0	0	0	0.005136	5.773827042023186	P00734	HGNC:3535	2147	ENSG00000180210	no	secreted_negative	0	0	1	0	1	0	2	0
F2	claude-haiku-4-5	pubmed_ncbi	3	yes	other	high	2936	434	0	0	0	0.005106	4.980215499992482	P00734	HGNC:3535	2147	ENSG00000180210	no	secreted_negative	0	0	1	0	1	0	2	0
FLT3	claude-haiku-4-5	pubmed_ncbi	1	yes	classical_surface_receptor	high	2934	326	0	0	0	0.004564	3.9259892500122078	P36888	HGNC:3765	2322	ENSG00000122025	yes	disagreement_rich_positive	1	1	0	1	1	0	3	0
FLT3	claude-haiku-4-5	pubmed_ncbi	2	yes	classical_surface_receptor	high	2934	375	0	0	0	0.004809	4.144247542019002	P36888	HGNC:3765	2322	ENSG00000122025	yes	disagreement_rich_positive	1	1	0	1	1	0	3	0
FLT3	claude-haiku-4-5	pubmed_ncbi	3	yes	classical_surface_receptor	high	2934	322	0	0	0	0.004544	3.734400958986953	P36888	HGNC:3765	2322	ENSG00000122025	yes	disagreement_rich_positive	1	1	0	1	1	0	3	0
FN1	claude-haiku-4-5	pubmed_ncbi	1	contextual	dual_localization	high	3161	549	0	0	0	0.005906	6.572267749987077	P02751	HGNC:3778	2335	ENSG00000115414	contextual	secreted_negative	1	0	0	0	1	0	1	1
FN1	claude-haiku-4-5	pubmed_ncbi	2	contextual	dual_localization	medium	3161	465	0	0	0	0.005486	5.863807208021171	P02751	HGNC:3778	2335	ENSG00000115414	contextual	secreted_negative	1	0	0	0	1	0	1	1
FN1	claude-haiku-4-5	pubmed_ncbi	3	contextual	stable_surface_attachment	high	3161	421	0	0	0	0.005266	8.25002412503818	P02751	HGNC:3778	2335	ENSG00000115414	contextual	secreted_negative	1	0	0	0	1	0	1	1
FOLH1	claude-haiku-4-5	pubmed_ncbi	1	yes	classical_surface_receptor	high	2299	271	0	0	0	0.003654	3.1310693750274368	Q04609	HGNC:3788	2346	ENSG00000086205	yes	validated_positive	1	1	1	1	0	0	3	0
FOLH1	claude-haiku-4-5	pubmed_ncbi	2	yes	classical_surface_receptor	high	2299	243	0	0	0	0.003514	2.956153374980204	Q04609	HGNC:3788	2346	ENSG00000086205	yes	validated_positive	1	1	1	1	0	0	3	0
FOLH1	claude-haiku-4-5	pubmed_ncbi	3	yes	classical_surface_receptor	high	2299	257	0	0	0	0.003584	4.109533209004439	Q04609	HGNC:3788	2346	ENSG00000086205	yes	validated_positive	1	1	1	1	0	0	3	0
FOLR1	claude-haiku-4-5	pubmed_ncbi	1	yes	gpi_anchored	high	3074	308	0	0	0	0.004614	3.2040235419990495	P15328	HGNC:3791	2348	ENSG00000110195	yes	validated_positive	1	1	1	1	1	0	4	0
FOLR1	claude-haiku-4-5	pubmed_ncbi	2	yes	gpi_anchored	high	3074	324	0	0	0	0.004694	4.524372709041927	P15328	HGNC:3791	2348	ENSG00000110195	yes	validated_positive	1	1	1	1	1	0	4	0
FOLR1	claude-haiku-4-5	pubmed_ncbi	3	yes	gpi_anchored	high	3074	280	0	0	0	0.004474	3.215902208001353	P15328	HGNC:3791	2348	ENSG00000110195	yes	validated_positive	1	1	1	1	1	0	4	0
FZD10	claude-haiku-4-5	pubmed_ncbi	1	yes	multipass_with_exposed_loops	high	3095	395	0	0	0	0.00507	4.172164375020657	Q9ULW2	HGNC:4039	11211	ENSG00000111432	yes	disagreement_rich_positive	1	1	1	1	0	0	3	0
FZD10	claude-haiku-4-5	pubmed_ncbi	2	yes	classical_surface_receptor	high	3095	327	0	0	0	0.00473	3.635932417004369	Q9ULW2	HGNC:4039	11211	ENSG00000111432	yes	disagreement_rich_positive	1	1	1	1	0	0	3	0
FZD10	claude-haiku-4-5	pubmed_ncbi	3	yes	multipass_with_exposed_loops	high	3095	315	0	0	0	0.00467	3.5972500829957426	Q9ULW2	HGNC:4039	11211	ENSG00000111432	yes	disagreement_rich_positive	1	1	1	1	0	0	3	0
FZD7	claude-haiku-4-5	pubmed_ncbi	1	yes	classical_surface_receptor	high	3050	329	0	0	0	0.004695	3.5891339579829946	O75084	HGNC:4045	8324	ENSG00000155760	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
FZD7	claude-haiku-4-5	pubmed_ncbi	2	yes	multipass_with_exposed_loops	high	3050	299	0	0	0	0.004545	3.465609208040405	O75084	HGNC:4045	8324	ENSG00000155760	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
FZD7	claude-haiku-4-5	pubmed_ncbi	3	yes	classical_surface_receptor	high	3050	351	0	0	0	0.004805	3.829878334014211	O75084	HGNC:4045	8324	ENSG00000155760	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
GALNT1	claude-haiku-4-5	pubmed_ncbi	1	no	endomembrane_resident	high	2646	372	0	0	0	0.004506	4.223143750044983	Q10472	HGNC:4123	2589	ENSG00000141429	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
GALNT1	claude-haiku-4-5	pubmed_ncbi	2	no	endomembrane_resident	high	2646	385	0	0	0	0.004571	4.154898124979809	Q10472	HGNC:4123	2589	ENSG00000141429	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
GALNT1	claude-haiku-4-5	pubmed_ncbi	3	no	endomembrane_resident	high	2646	426	0	0	0	0.004776	4.836583958007395	Q10472	HGNC:4123	2589	ENSG00000141429	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
GCGR	claude-haiku-4-5	pubmed_ncbi	1	yes	multipass_with_exposed_loops	high	3126	297	0	0	0	0.004611	3.4582912090118043	P47871	HGNC:4192	2642	ENSG00000215644	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
GCGR	claude-haiku-4-5	pubmed_ncbi	2	yes	classical_surface_receptor	high	3126	360	0	0	0	0.004926	4.452449959004298	P47871	HGNC:4192	2642	ENSG00000215644	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
GCGR	claude-haiku-4-5	pubmed_ncbi	3	yes	multipass_with_exposed_loops	high	3142	328	0	0	0	0.004782	3.832594625011552	P47871	HGNC:4192	2642	ENSG00000215644	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
GFRA1	claude-haiku-4-5	pubmed_ncbi	1	yes	gpi_anchored	high	2623	281	0	0	0	0.004028	2.9463019160320982	P56159	HGNC:4243	2674	ENSG00000151892	yes	disagreement_rich_positive	1	0	1	1	1	0	3	0
GFRA1	claude-haiku-4-5	pubmed_ncbi	2	yes	gpi_anchored	high	2623	248	0	0	0	0.003863	2.763853750017006	P56159	HGNC:4243	2674	ENSG00000151892	yes	disagreement_rich_positive	1	0	1	1	1	0	3	0
GFRA1	claude-haiku-4-5	pubmed_ncbi	3	yes	gpi_anchored	high	2623	255	0	0	0	0.003898	4.065631708013825	P56159	HGNC:4243	2674	ENSG00000151892	yes	disagreement_rich_positive	1	0	1	1	1	0	3	0
GIPR	claude-haiku-4-5	pubmed_ncbi	1	yes	classical_surface_receptor	high	3032	346	0	0	0	0.004762	3.6650487080332823	P48546	HGNC:4271	2696	ENSG00000010310	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
GIPR	claude-haiku-4-5	pubmed_ncbi	2	yes	classical_surface_receptor	high	3032	307	0	0	0	0.004567	3.7220223330077715	P48546	HGNC:4271	2696	ENSG00000010310	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
GIPR	claude-haiku-4-5	pubmed_ncbi	3	yes	multipass_with_exposed_loops	high	3073	302	0	0	0	0.004583	3.3991107500041835	P48546	HGNC:4271	2696	ENSG00000010310	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
GNAQ	claude-haiku-4-5	pubmed_ncbi	1	no	cytoplasmic	high	3059	345	0	0	0	0.004784	4.245330082951114	P50148	HGNC:4390	2776	ENSG00000156052	no	wrong_side_negative	1	0	1	0	0	1	2	0
GNAQ	claude-haiku-4-5	pubmed_ncbi	2	no	cytoplasmic	high	3059	423	0	0	0	0.005174	5.0896489169681445	P50148	HGNC:4390	2776	ENSG00000156052	no	wrong_side_negative	1	0	1	0	0	1	2	0
GNAQ	claude-haiku-4-5	pubmed_ncbi	3	no	cytoplasmic	high	3059	419	0	0	0	0.005154	5.005391124985181	P50148	HGNC:4390	2776	ENSG00000156052	no	wrong_side_negative	1	0	1	0	0	1	2	0
GNB1	claude-haiku-4-5	pubmed_ncbi	1	no	cytoplasmic	high	2348	387	0	0	0	0.004283	4.986588749976363	P62873	HGNC:4396	2782	ENSG00000078369	no	wrong_side_negative	1	0	1	0	0	1	2	0
GNB1	claude-haiku-4-5	pubmed_ncbi	2	no	cytoplasmic	high	2348	339	0	0	0	0.004043	4.189849916961975	P62873	HGNC:4396	2782	ENSG00000078369	no	wrong_side_negative	1	0	1	0	0	1	2	0
GNB1	claude-haiku-4-5	pubmed_ncbi	3	no	cytoplasmic	high	2348	482	0	0	0	0.004758	6.985619916988071	P62873	HGNC:4396	2782	ENSG00000078369	no	wrong_side_negative	1	0	1	0	0	1	2	0
GPBAR1	claude-haiku-4-5	pubmed_ncbi	1	yes	multipass_with_exposed_loops	high	3036	255	0	0	0	0.004311	3.1866468749940395	Q8TDU6	HGNC:19680	151306	ENSG00000179921	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
GPBAR1	claude-haiku-4-5	pubmed_ncbi	2	yes	multipass_with_exposed_loops	high	3036	337	0	0	0	0.004721	3.702086750010494	Q8TDU6	HGNC:19680	151306	ENSG00000179921	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
GPBAR1	claude-haiku-4-5	pubmed_ncbi	3	yes	multipass_with_exposed_loops	high	3036	328	0	0	0	0.004676	3.7669789170031436	Q8TDU6	HGNC:19680	151306	ENSG00000179921	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
GPC2	claude-haiku-4-5	pubmed_ncbi	1	yes	gpi_anchored	high	2943	396	0	0	0	0.004923	4.390845625021029	Q8N158	HGNC:4450	221914	ENSG00000213420	yes	gpi_anchored_positive	1	0	1	1	0	0	2	0
GPC2	claude-haiku-4-5	pubmed_ncbi	2	yes	gpi_anchored	high	2943	351	0	0	0	0.004698	3.8884182500187308	Q8N158	HGNC:4450	221914	ENSG00000213420	yes	gpi_anchored_positive	1	0	1	1	0	0	2	0
GPC2	claude-haiku-4-5	pubmed_ncbi	3	contextual	cell_state_induced	high	2923	396	0	0	0	0.004903	4.372836750000715	Q8N158	HGNC:4450	221914	ENSG00000213420	yes	gpi_anchored_positive	1	0	1	1	0	0	2	0
GPC3	claude-haiku-4-5	pubmed_ncbi	1	yes	gpi_anchored	high	2865	291	0	0	0	0.00432	4.348894874972757	P51654	HGNC:4451	2719	ENSG00000147257	yes	gpi_anchored_positive	1	0	1	1	0	1	3	0
GPC3	claude-haiku-4-5	pubmed_ncbi	2	yes	gpi_anchored	high	2865	270	0	0	0	0.004215	2.7193604999920353	P51654	HGNC:4451	2719	ENSG00000147257	yes	gpi_anchored_positive	1	0	1	1	0	1	3	0
GPC3	claude-haiku-4-5	pubmed_ncbi	3	yes	gpi_anchored	high	2865	303	0	0	0	0.00438	3.053185625001788	P51654	HGNC:4451	2719	ENSG00000147257	yes	gpi_anchored_positive	1	0	1	1	0	1	3	0
GPNMB	claude-haiku-4-5	pubmed_ncbi	1	contextual	dual_localization	medium	2972	411	0	0	0	0.005027	5.748396625043824	Q14956	HGNC:4462	10457	ENSG00000136235	yes	disagreement_rich_positive	1	1	0	1	1	0	3	0
GPNMB	claude-haiku-4-5	pubmed_ncbi	2	contextual	dual_localization	high	2972	371	0	0	0	0.004827	4.105645958043169	Q14956	HGNC:4462	10457	ENSG00000136235	yes	disagreement_rich_positive	1	1	0	1	1	0	3	0
GPNMB	claude-haiku-4-5	pubmed_ncbi	3	yes	classical_surface_receptor	high	2954	356	0	0	0	0.004734	3.4318478749482892	Q14956	HGNC:4462	10457	ENSG00000136235	yes	disagreement_rich_positive	1	1	0	1	1	0	3	0
GPRC5D	claude-haiku-4-5	pubmed_ncbi	1	yes	multipass_with_exposed_loops	high	2721	311	0	0	0	0.004276	3.3379532499820925	Q9NZD1	HGNC:13310	55507	ENSG00000111291	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
GPRC5D	claude-haiku-4-5	pubmed_ncbi	2	yes	multipass_with_exposed_loops	high	2721	352	0	0	0	0.004481	3.5810757080325857	Q9NZD1	HGNC:13310	55507	ENSG00000111291	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
GPRC5D	claude-haiku-4-5	pubmed_ncbi	3	yes	multipass_with_exposed_loops	high	2721	347	0	0	0	0.004456	3.43254175002221	Q9NZD1	HGNC:13310	55507	ENSG00000111291	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
GRM4	claude-haiku-4-5	pubmed_ncbi	1	yes	multipass_with_exposed_loops	high	2128	338	0	0	0	0.003818	3.7149338330491446	Q14833	HGNC:4596	2914	ENSG00000124493	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
GRM4	claude-haiku-4-5	pubmed_ncbi	2	yes	multipass_with_exposed_loops	high	2128	329	0	0	0	0.003773	3.557841667032335	Q14833	HGNC:4596	2914	ENSG00000124493	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
GRM4	claude-haiku-4-5	pubmed_ncbi	3	yes	classical_surface_receptor	high	2128	310	0	0	0	0.003678	3.2508949580369517	Q14833	HGNC:4596	2914	ENSG00000124493	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
GUCY2C	claude-haiku-4-5	pubmed_ncbi	1	yes	classical_surface_receptor	high	2913	366	0	0	0	0.004743	3.6440773750073276	P25092	HGNC:4688	2984	ENSG00000070019	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
GUCY2C	claude-haiku-4-5	pubmed_ncbi	2	yes	classical_surface_receptor	high	2913	312	0	0	0	0.004473	3.292449208034668	P25092	HGNC:4688	2984	ENSG00000070019	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
GUCY2C	claude-haiku-4-5	pubmed_ncbi	3	yes	classical_surface_receptor	high	2913	362	0	0	0	0.004723	3.7436090420233086	P25092	HGNC:4688	2984	ENSG00000070019	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
GYPA	claude-haiku-4-5	pubmed_ncbi	1	yes	classical_surface_receptor	high	2835	350	0	0	0	0.004585	3.346106582961511	P02724	HGNC:4702	2993	ENSG00000170180	yes	disagreement_rich_positive	1	1	0	1	0	1	3	0
GYPA	claude-haiku-4-5	pubmed_ncbi	2	yes	classical_surface_receptor	high	2835	334	0	0	0	0.004505	4.927593916945625	P02724	HGNC:4702	2993	ENSG00000170180	yes	disagreement_rich_positive	1	1	0	1	0	1	3	0
GYPA	claude-haiku-4-5	pubmed_ncbi	3	yes	classical_surface_receptor	high	2835	329	0	0	0	0.00448	3.9517770830425434	P02724	HGNC:4702	2993	ENSG00000170180	yes	disagreement_rich_positive	1	1	0	1	0	1	3	0
HCK	claude-haiku-4-5	pubmed_ncbi	1	no	cytoplasmic	high	2947	481	0	0	0	0.005352	5.430943124985788	P08631	HGNC:4840	3055	ENSG00000101336	no	wrong_side_negative	1	0	1	0	0	1	2	0
HCK	claude-haiku-4-5	pubmed_ncbi	2	no	cytoplasmic	high	2947	394	0	0	0	0.004917	4.8237572080106474	P08631	HGNC:4840	3055	ENSG00000101336	no	wrong_side_negative	1	0	1	0	0	1	2	0
HCK	claude-haiku-4-5	pubmed_ncbi	3	no	cytoplasmic	high	2947	461	0	0	0	0.005252	5.201582874986343	P08631	HGNC:4840	3055	ENSG00000101336	no	wrong_side_negative	1	0	1	0	0	1	2	0
HDAC6	claude-haiku-4-5	pubmed_ncbi	1	no	cytoplasmic	high	3072	485	0	0	0	0.005497	5.232557250012178	Q9UBN7	HGNC:14064	10013	ENSG00000094631	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
HDAC6	claude-haiku-4-5	pubmed_ncbi	2	no	cytoplasmic	high	3072	449	0	0	0	0.005317	4.950023541983683	Q9UBN7	HGNC:14064	10013	ENSG00000094631	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
HDAC6	claude-haiku-4-5	pubmed_ncbi	3	no	cytoplasmic	high	3079	498	0	0	0	0.005569	5.923006208031438	Q9UBN7	HGNC:14064	10013	ENSG00000094631	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
HMGB1	claude-haiku-4-5	pubmed_ncbi	1	contextual	cell_state_induced	high	2905	314	0	0	0	0.004475	3.782373040972743	P09429	HGNC:4983	3146	ENSG00000189403	no	nuclear_negative	0	0	1	0	0	0	1	1
HMGB1	claude-haiku-4-5	pubmed_ncbi	2	contextual	cell_state_induced	high	2905	398	0	0	0	0.004895	4.9755769580369815	P09429	HGNC:4983	3146	ENSG00000189403	no	nuclear_negative	0	0	1	0	0	0	1	1
HMGB1	claude-haiku-4-5	pubmed_ncbi	3	contextual	cell_state_induced	high	2905	345	0	0	0	0.00463	3.8979135419940576	P09429	HGNC:4983	3146	ENSG00000189403	no	nuclear_negative	0	0	1	0	0	0	1	1
HNRNPK	claude-haiku-4-5	pubmed_ncbi	1	no	cytoplasmic	high	3279	444	0	0	0	0.005499	5.181201290979516	P61978	HGNC:5044	3190	ENSG00000165119	no	nuclear_negative	1	0	0	0	1	0	1	0
HNRNPK	claude-haiku-4-5	pubmed_ncbi	2	no	nuclear	high	3279	489	0	0	0	0.005724	5.747401833999902	P61978	HGNC:5044	3190	ENSG00000165119	no	nuclear_negative	1	0	0	0	1	0	1	0
HNRNPK	claude-haiku-4-5	pubmed_ncbi	3	no	cytoplasmic	high	3279	421	0	0	0	0.005384	5.269002957968041	P61978	HGNC:5044	3190	ENSG00000165119	no	nuclear_negative	1	0	0	0	1	0	1	0
HRH2	claude-haiku-4-5	pubmed_ncbi	1	yes	multipass_with_exposed_loops	high	2332	327	0	0	0	0.003967	4.194633334001992	P25021	HGNC:5183	3274	ENSG00000113749	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
HRH2	claude-haiku-4-5	pubmed_ncbi	2	yes	multipass_with_exposed_loops	high	2332	268	0	0	0	0.003672	2.5560315829934552	P25021	HGNC:5183	3274	ENSG00000113749	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
HRH2	claude-haiku-4-5	pubmed_ncbi	3	yes	multipass_with_exposed_loops	high	2332	275	0	0	0	0.003707	3.183531624963507	P25021	HGNC:5183	3274	ENSG00000113749	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
HSPA1A	claude-haiku-4-5	pubmed_ncbi	1	contextual	cell_state_induced	high	2913	329	0	0	0	0.004558	3.8577112919883803	P0DMV8	HGNC:5232	3303	ENSG00000204389	contextual	induced_borderline	1	0	0	0	0	0	0	0
HSPA1A	claude-haiku-4-5	pubmed_ncbi	2	contextual	cell_state_induced	high	2913	277	0	0	0	0.004298	3.3427805000101216	P0DMV8	HGNC:5232	3303	ENSG00000204389	contextual	induced_borderline	1	0	0	0	0	0	0	0
HSPA1A	claude-haiku-4-5	pubmed_ncbi	3	contextual	cell_state_induced	high	2913	265	0	0	0	0.004238	2.8770394169841893	P0DMV8	HGNC:5232	3303	ENSG00000204389	contextual	induced_borderline	1	0	0	0	0	0	0	0
HSPA5	claude-haiku-4-5	pubmed_ncbi	1	contextual	cell_state_induced	high	3080	388	0	0	0	0.00502	5.071665833005682	P11021	HGNC:5238	3309	ENSG00000044574	contextual	induced_borderline	1	1	0	0	0	0	1	1
HSPA5	claude-haiku-4-5	pubmed_ncbi	2	contextual	cell_state_induced	high	3080	345	0	0	0	0.004805	3.9043317909818143	P11021	HGNC:5238	3309	ENSG00000044574	contextual	induced_borderline	1	1	0	0	0	0	1	1
HSPA5	claude-haiku-4-5	pubmed_ncbi	3	contextual	cell_state_induced	high	3080	483	0	0	0	0.005495	5.662141749984585	P11021	HGNC:5238	3309	ENSG00000044574	contextual	induced_borderline	1	1	0	0	0	0	1	1
HSPD1	claude-haiku-4-5	pubmed_ncbi	1	contextual	cell_state_induced	medium	2734	376	0	0	0	0.004614	4.868699292012025	P10809	HGNC:5261	3329	ENSG00000144381	contextual	dual_localization_borderline	1	0	1	0	0	0	1	0
HSPD1	claude-haiku-4-5	pubmed_ncbi	2	contextual	cell_state_induced	medium	2734	428	0	0	0	0.004874	5.230134041979909	P10809	HGNC:5261	3329	ENSG00000144381	contextual	dual_localization_borderline	1	0	1	0	0	0	1	0
HSPD1	claude-haiku-4-5	pubmed_ncbi	3	contextual	cell_state_induced	medium	2734	397	0	0	0	0.004719	6.158224916958716	P10809	HGNC:5261	3329	ENSG00000144381	contextual	dual_localization_borderline	1	0	1	0	0	0	1	0
HTR2C	claude-haiku-4-5	pubmed_ncbi	1	yes	classical_surface_receptor	high	2552	256	0	0	0	0.003832	3.1264487500302494	P28335	HGNC:5295	3358	ENSG00000147246	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
HTR2C	claude-haiku-4-5	pubmed_ncbi	2	yes	multipass_with_exposed_loops	high	2552	293	0	0	0	0.004017	3.4329037090064958	P28335	HGNC:5295	3358	ENSG00000147246	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
HTR2C	claude-haiku-4-5	pubmed_ncbi	3	yes	multipass_with_exposed_loops	high	2552	274	0	0	0	0.003922	3.3269892079988495	P28335	HGNC:5295	3358	ENSG00000147246	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
IGF1	claude-haiku-4-5	pubmed_ncbi	1	contextual	dual_localization	medium	3000	443	0	0	0	0.005215	5.183480792038608	P05019	HGNC:5464	3479	ENSG00000017427	no	secreted_negative	0	0	1	0	0	0	1	0
IGF1	claude-haiku-4-5	pubmed_ncbi	2	no	secreted_only	high	3000	437	0	0	0	0.005185	5.236337000038475	P05019	HGNC:5464	3479	ENSG00000017427	no	secreted_negative	1	0	1	0	0	0	1	0
IGF1	claude-haiku-4-5	pubmed_ncbi	3	contextual	dual_localization	high	3000	352	0	0	0	0.00476	4.562861500016879	P05019	HGNC:5464	3479	ENSG00000017427	no	secreted_negative	0	0	1	0	0	0	1	0
IKBKB	claude-haiku-4-5	pubmed_ncbi	1	no	cytoplasmic	high	2107	357	0	0	0	0.003892	3.95933416596381	O14920	HGNC:5960	3551	ENSG00000104365	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
IKBKB	claude-haiku-4-5	pubmed_ncbi	2	no	cytoplasmic	high	2107	348	0	0	0	0.003847	3.8844621250173077	O14920	HGNC:5960	3551	ENSG00000104365	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
IKBKB	claude-haiku-4-5	pubmed_ncbi	3	no	cytoplasmic	high	2107	423	0	0	0	0.004222	5.720604208006989	O14920	HGNC:5960	3551	ENSG00000104365	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
IL6	claude-haiku-4-5	pubmed_ncbi	1	contextual	dual_localization	medium	2964	970	0	0	0	0.007814	10.539663083967753	P05231	HGNC:6018	3569	ENSG00000136244	no	secreted_negative	0	0	1	0	0	0	1	0
IL6	claude-haiku-4-5	pubmed_ncbi	2	no	secreted_only	high	2964	443	0	0	0	0.005179	5.455780082964338	P05231	HGNC:6018	3569	ENSG00000136244	no	secreted_negative	1	0	1	0	0	0	1	0
IL6	claude-haiku-4-5	pubmed_ncbi	3	no	secreted_only	high	2964	457	0	0	0	0.005249	5.935798249964137	P05231	HGNC:6018	3569	ENSG00000136244	no	secreted_negative	1	0	1	0	0	0	1	0
ITPR1	claude-haiku-4-5	pubmed_ncbi	1	no	endomembrane_resident	high	2706	449	0	0	0	0.004951	4.866026500007138	Q14643	HGNC:6180	3708	ENSG00000150995	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
ITPR1	claude-haiku-4-5	pubmed_ncbi	2	no	endomembrane_resident	high	2706	426	0	0	0	0.004836	5.552906958037056	Q14643	HGNC:6180	3708	ENSG00000150995	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
ITPR1	claude-haiku-4-5	pubmed_ncbi	3	no	endomembrane_resident	high	2706	303	0	0	0	0.004221	5.679087915981654	Q14643	HGNC:6180	3708	ENSG00000150995	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
ITPR3	claude-haiku-4-5	pubmed_ncbi	1	no	endomembrane_resident	high	2147	399	0	0	0	0.004142	4.357441000000108	Q14573	HGNC:6182	3710	ENSG00000096433	no	wrong_compartment_negative	1	1	0	0	1	0	2	0
ITPR3	claude-haiku-4-5	pubmed_ncbi	2	no	endomembrane_resident	high	2147	383	0	0	0	0.004062	4.177798916003667	Q14573	HGNC:6182	3710	ENSG00000096433	no	wrong_compartment_negative	1	1	0	0	1	0	2	0
ITPR3	claude-haiku-4-5	pubmed_ncbi	3	no	endomembrane_resident	high	2147	273	0	0	0	0.003512	3.348121083981823	Q14573	HGNC:6182	3710	ENSG00000096433	no	wrong_compartment_negative	1	1	0	0	1	0	2	0
IZUMO1	claude-haiku-4-5	pubmed_ncbi	1	yes	classical_surface_receptor	high	2863	334	0	0	0	0.004533	3.6081237500184216	Q8IYV9	HGNC:28539	284359	ENSG00000182264	contextual	induced_borderline	1	1	0	1	0	0	2	0
IZUMO1	claude-haiku-4-5	pubmed_ncbi	2	yes	classical_surface_receptor	high	2863	282	0	0	0	0.004273	3.5573522920021787	Q8IYV9	HGNC:28539	284359	ENSG00000182264	contextual	induced_borderline	1	1	0	1	0	0	2	0
IZUMO1	claude-haiku-4-5	pubmed_ncbi	3	yes	classical_surface_receptor	high	2863	311	0	0	0	0.004418	3.3902472089976072	Q8IYV9	HGNC:28539	284359	ENSG00000182264	contextual	induced_borderline	1	1	0	1	0	0	2	0
IZUMO4	claude-haiku-4-5	pubmed_ncbi	1	no	nuclear	medium	1991	507	0	0	0	0.004526	8.685050082975067	Q1ZYL8	HGNC:26950	113177	ENSG00000099840	no	induced_borderline	1	0	0	0	0	0	0	1
IZUMO4	claude-haiku-4-5	pubmed_ncbi	2	no	nuclear	medium	1991	355	0	0	0	0.003766	4.205078041006345	Q1ZYL8	HGNC:26950	113177	ENSG00000099840	no	induced_borderline	1	0	0	0	0	0	0	1
