hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	identifier_status	binder_target_location	llm_known_ligand	cpdb_any_participant	cpdb_single_protein_participant	cpdb_assessed_protein_pair_gene	cpdb_complex_component	cpdb_proxy_enzyme	cpdb_same_protein_pair_external_site	cpdb_same_protein_pair_external_site_or_region	thera_named_binder	thera_same_therapeutic_any_site	thera_same_therapeutic_external_site	any_antibody_external_site	any_binder_external_site
HGNC:13887	ABCG8	Q9H221	ENSG00000143921	64241	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1389	CACNA1B	Q00975	ENSG00000148408	774	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:1390	CACNA1C	Q13936	ENSG00000151067	775	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:1391	CACNA1D	Q01668	ENSG00000157388	776	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:13916	APOM	O95445	ENSG00000204444	55937	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1392	CACNA1E	Q15878	ENSG00000198216	777	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:1393	CACNA1F	O60840	ENSG00000102001	778	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:13931	LY6G5B	Q8NDX9	ENSG00000240053	58496	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:13932	LY6G5C	Q5SRR4	ENSG00000204428	80741	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:13933	LY6G6F	Q5SQ64	ENSG00000204424	259215	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:13935	LY6G6D	O95868	ENSG00000244355	58530	unique	membrane	no	0	0	0	0	0	0	0	1	0	0	1	1
HGNC:13936	LY6G6C	O95867	ENSG00000204421	80740	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:13937	MPIG6B	O95866	ENSG00000204420	80739	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	1	1
HGNC:13938	SAPCD1	Q5SSQ6	ENSG00000228727	401251	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:13939	VWA7	Q9Y334	ENSG00000204396	80737	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1394	CACNA1G	O43497	ENSG00000006283	8913	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:13941	SLC44A4	Q53GD3	ENSG00000204385	80736	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:13943	PRRT1	Q99946	ENSG00000204314	80863	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:13944	EGFL8	Q99944	ENSG00000241404	80864	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:13949	FKBPL	Q9UIM3	ENSG00000204315	63943	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1395	CACNA1H	O95180	ENSG00000196557	8912	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1396	CACNA1I	Q9P0X4	ENSG00000100346	8911	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:13961	MAS1L	P35410	ENSG00000204687	116511	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:13963	OR12D3	Q9UGF7	ENSG00000112462	81797	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:13966	OR2B2	Q9GZK3	ENSG00000168131	81697	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:13968	OR2B8	P59922	ENSG00000182477	65944	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1397	CACNA1S	Q13698	ENSG00000081248	779	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:13971	OR14J1	Q9UGF5	ENSG00000204695	442191	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:13972	OR5V1	Q9UGF6	ENSG00000243729	81696	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1399	CACNA2D1	P54289	ENSG00000153956	781	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:1400	CACNA2D2	Q9NY47	ENSG00000007402	9254	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14004	ANO3	Q9BYT9	ENSG00000134343	63982	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14005	PEG10	Q86TG7	ENSG00000242265	23089	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14006	TRPV6	Q9H1D0	ENSG00000165125	55503	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14007	OPN3	Q9H1Y3	ENSG00000054277	23596	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14025	SLC5A7	Q9GZV3	ENSG00000115665	60482	unique	membrane	yes	0	0	0	0	1	0	0	0	0	0	0	0
HGNC:14026	CSMD1	Q96PZ7	ENSG00000183117	64478	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1405	CACNG1	Q06432	ENSG00000108878	786	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1406	CACNG2	Q9Y698	ENSG00000166862	10369	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1407	CACNG3	O60359	ENSG00000006116	10368	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14073	ATP1A4	Q13733	ENSG00000132681	480	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14075	SGCZ	Q96LD1	ENSG00000185053	137868	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14079	CHRNA9	Q9UGM1	ENSG00000174343	55584	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:1408	CACNG4	Q9UBN1	ENSG00000075461	27092	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14085	RTN4	Q9NQC3	ENSG00000115310	57142	unique	membrane	yes	0	0	0	0	0	0	0	1	0	0	0	0
HGNC:1409	CACNG5	Q9UF02	ENSG00000075429	27091	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14105	SPAG8	Q99932	ENSG00000137098	26206	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14107	PMEPA1	Q969W9	ENSG00000124225	56937	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14120	TPSB2	P20231	ENSG00000197253	64499	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:14134	TPSG1	Q9NRR2	ENSG00000116176	25823	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14137	JPT2	Q9H910	ENSG00000206053	90861	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14151	METRN	Q9UJH8	ENSG00000103260	79006	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14153	CCDC78	A2IDD5	ENSG00000162004	124093	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14158	TMEM204	Q9BSN7	ENSG00000131634	79652	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14163	FAM234A	Q9H0X4	ENSG00000167930	83986	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14171	PTX4	Q96A99	ENSG00000251692	390667	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14189	LST1	O00453	ENSG00000204482	7940	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14239	SLC2A11	Q9BYW1	ENSG00000133460	66035	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14240	SMPD3	Q9NY59	ENSG00000103056	55512	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14246	MMP25	Q9NPA2	ENSG00000008516	64386	unique	membrane_and_secreted	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14249	MMP26	Q9NRE1	ENSG00000167346	56547	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14250	MMP27	Q9H306	ENSG00000137675	64066	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14251	BRI3BP	Q8WY22	ENSG00000184992	140707	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14257	PCDH20	Q8N6Y1	ENSG00000280165	64881	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14265	CDH24	Q86UP0	ENSG00000139880	64403	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14267	PCDH17	O14917	ENSG00000118946	27253	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14268	PCDH18	Q9HCL0	ENSG00000189184	54510	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14270	PCDH19	Q8TAB3	ENSG00000165194	57526	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14272	CREG2	Q8IUH2	ENSG00000175874	200407	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14281	CRLF2	Q9HC73	ENSG00000205755	64109	unique	membrane_and_secreted	yes	1	1	0	1	0	0	0	1	0	0	0	1
HGNC:14284	MS4A4E	Q96PG1	ENSG00000214787	643680	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14285	MS4A6E	Q96DS6	ENSG00000166926	245802	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14287	NLGN4X	Q8N0W4	ENSG00000146938	57502	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	1
HGNC:14288	NTNG2	Q96CW9	ENSG00000196358	84628	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:14289	NLGN3	Q9NZ94	ENSG00000196338	54413	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:14290	NLGN2	Q8NFZ4	ENSG00000169992	57555	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	1
HGNC:14291	NLGN1	Q8N2Q7	ENSG00000169760	22871	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	1
HGNC:14295	SHANK2	Q9UPX8	ENSG00000162105	22941	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14298	LPAR3	Q9UBY5	ENSG00000171517	23566	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:14299	S1PR5	Q9H228	ENSG00000180739	53637	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14315	FCMR	O60667	ENSG00000162894	9214	unique	membrane_and_secreted	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:14323	TRPM5	Q9NZQ8	ENSG00000070985	29850	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14324	C1QTNF1	Q9BXJ1	ENSG00000173918	114897	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14325	C1QTNF2	Q9BXJ5	ENSG00000145861	114898	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14326	C1QTNF3	Q9BXJ4	ENSG00000082196	114899	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14339	PLEKHA4	Q9H4M7	ENSG00000105559	57664	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14342	C1QTNF7	Q9BXJ2	ENSG00000163145	114905	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14343	C1QTNF6	Q9BXI9	ENSG00000133466	114904	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14344	C1QTNF5	Q9BXJ0	ENSG00000223953	114902	unique	membrane_and_secreted	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14346	C1QTNF4	Q9BXJ3	ENSG00000172247	114900	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14351	CLEC2D	Q9UHP7	ENSG00000069493	29121	unique	membrane	yes	1	1	1	0	0	0	1	0	0	0	0	0
HGNC:14366	MMP28	Q9H239	ENSG00000271447	79148	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14368	PRSS22	Q9GZN4	ENSG00000005001	64063	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14369	ENDOU	P21128	ENSG00000111405	8909	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14370	PRSS23	O95084	ENSG00000150687	11098	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14376	ACP4	Q9BZG2	ENSG00000142513	93650	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14388	GP6	Q9HCN6	ENSG00000088053	51206	unique	membrane	yes	0	0	0	0	0	0	0	1	1	1	1	1
HGNC:14395	CDRT15	Q96T59	ENSG00000223510	146822	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1440	CALCR	P30988	ENSG00000004948	799	unique	membrane	yes	1	1	1	1	0	0	0	0	0	0	0	1
HGNC:14417	ELSPBP1	Q96BH3	ENSG00000169393	64100	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14430	SLC13A3	Q8WWT9	ENSG00000158296	64849	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14432	TMEM237	Q96Q45	ENSG00000155755	65062	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14438	CATSPERT	Q53TS8	ENSG00000155754	151254	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14439	FLACC1	Q96Q35	ENSG00000155749	130540	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14446	PARD3B	Q8TEW8	ENSG00000116117	117583	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14448	TAS1R1	Q7RTX1	ENSG00000173662	80835	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14449	OPN4	Q9UHM6	ENSG00000122375	94233	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14454	GABRQ	Q9UN88	ENSG00000268089	55879	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	0	0
HGNC:14461	SSC4D	Q8WTU2	ENSG00000146700	136853	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14463	SLC39A11	Q8N1S5	ENSG00000133195	201266	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14464	KCNK16	Q96T55	ENSG00000095981	83795	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14465	KCNK17	Q96T54	ENSG00000124780	89822	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14467	SLC26A7	Q8TE54	ENSG00000147606	115111	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14468	SLC26A8	Q96RN1	ENSG00000112053	116369	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14469	SLC26A9	Q7LBE3	ENSG00000174502	115019	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14471	SLC26A11	Q86WA9	ENSG00000181045	284129	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14472	SLC26A6	Q9BXS9	ENSG00000225697	65010	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14526	NAALAD2	Q9Y3Q0	ENSG00000077616	10003	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:14534	SPAG11B	Q08648	ENSG00000164871	10407	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14537	NPC2	P61916	ENSG00000119655	10577	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:14546	PCDHB16	Q9NRJ7	ENSG00000272674	57717	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1455	CALR	P27797	ENSG00000179218	811	unique	membrane_and_secreted	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14550	CDHR1	Q96JP9	ENSG00000148600	92211	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14553	LRP10	Q7Z4F1	ENSG00000197324	26020	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14554	CLEC4D	Q8WXI8	ENSG00000166527	338339	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14555	CLEC4E	Q9ULY5	ENSG00000166523	26253	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14556	CLEC6A	Q6EIG7	ENSG00000205846	93978	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:14558	CLEC7A	Q9BXN2	ENSG00000172243	64581	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14559	STOML2	Q9UJZ1	ENSG00000165283	30968	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14560	STOML1	Q9UBI4	ENSG00000067221	9399	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14565	SORBS1	Q9BX66	ENSG00000095637	10580	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14572	RHBG	Q9H310	ENSG00000132677	57127	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14582	LAMP3	Q9UQV4	ENSG00000078081	27074	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14604	AMN	Q9BXJ7	ENSG00000166126	81693	unique	membrane_and_secreted	yes	1	0	0	1	0	0	0	0	0	0	0	1
HGNC:14605	ADAMTS12	P58397	ENSG00000151388	81792	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14615	PAPPA2	Q9BXP8	ENSG00000116183	60676	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14630	CRELD1	Q96HD1	ENSG00000163703	78987	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14633	ADAMTSL3	P82987	ENSG00000156218	57188	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14634	PDAP1	Q13442	ENSG00000106244	11333	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14637	ABCA12	Q86UK0	ENSG00000144452	26154	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14638	ABCA13	Q86UQ4	ENSG00000179869	154664	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14639	ABCC11	Q96J66	ENSG00000121270	85320	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14640	ABCC12	Q96J65	ENSG00000140798	94160	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14644	NETO2	Q8NC67	ENSG00000171208	81831	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14656	DSCAML1	Q8TD84	ENSG00000177103	57453	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14666	RXFP4	Q8TDU9	ENSG00000173080	339403	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:14668	MMEL1	Q495T6	ENSG00000142606	79258	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14669	DCD	P81605	ENSG00000161634	117159	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14674	PCDH15	Q96QU1	ENSG00000150275	65217	unique	membrane_and_secreted	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:14679	SLC38A4	Q969I6	ENSG00000139209	55089	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14685	F11R	Q9Y624	ENSG00000158769	50848	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	1
HGNC:14686	JAM2	P57087	ENSG00000154721	58494	unique	membrane	yes	1	1	1	0	0	0	1	0	0	0	0	0
HGNC:14687	LYVE1	Q9Y5Y7	ENSG00000133800	10894	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:14693	OR10K1	Q8NGX5	ENSG00000173285	391109	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14695	OR13D1	Q8NGV5	ENSG00000179055	286365	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14697	OR4C3	Q8NH37	ENSG00000176547	256144	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14698	OR8G3	P0DMU2	ENSG00000255425	387815	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14701	OR13C2	Q8NGS9	ENSG00000276119	392376	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14702	OR4C5	Q8NGB2	ENSG00000176540	79346	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14703	OR51B2	Q9Y5P1	ENSG00000279012	79345	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14704	OR13C3	Q8NGS6	ENSG00000204246	138803	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14705	OR4S1	Q8NGB4	ENSG00000176555	256148	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14707	OR6J1	Q8NGC5	ENSG00000255804	79549	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14708	OR51B4	Q9Y5P0	ENSG00000183251	79339	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14711	OR6M1	Q8NGM8	ENSG00000196099	390261	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14716	OR11H2	Q8NH07	ENSG00000258453	79334	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14718	OR9I1	Q8NGQ6	ENSG00000172377	219954	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1472	CAMP	P49913	ENSG00000164047	820	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14722	OR13C4	Q8NGS5	ENSG00000148136	138804	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14723	OR13F1	Q8NGS4	ENSG00000186881	138805	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14724	OR9Q1	Q8NGQ5	ENSG00000186509	219956	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14725	OR2T2	Q6IF00	ENSG00000196240	401992	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14726	OR4K1	Q8NGD4	ENSG00000155249	79544	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14727	OR2T3	Q8NH03	ENSG00000196539	343173	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14728	OR4K2	Q8NGD2	ENSG00000165762	390431	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14729	OR2A4	O95047	ENSG00000180658	79541	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1473	CANX	P27824	ENSG00000127022	821	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14731	OR4K3	Q96R72	ENSG00000176290	283617	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14735	OR4M1	Q8NGD0	ENSG00000176299	441670	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14737	OR6X1	Q8NH79	ENSG00000221931	390260	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14738	OR51G1	Q8NGK1	ENSG00000278870	79324	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14742	OR4N2	Q8NGD1	ENSG00000176294	390429	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14743	OR4C6	Q8NH72	ENSG00000181903	219432	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14745	OR4K5	Q8NGD3	ENSG00000176281	79317	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14752	OR5H2	Q8NGV7	ENSG00000197938	79310	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14755	OR13H1	Q8NG92	ENSG00000171054	347468	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14758	OR10AC1	Q8NH08	ENSG00000176510	392133	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14759	OR51L1	Q8NGJ5	ENSG00000176798	119682	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14764	OR51A2	Q8NGJ7	ENSG00000205496	401667	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14766	OR52E1	Q8NGJ3	ENSG00000273085	79296	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14767	OR5H6	Q8NGV6	ENSG00000230301	79295	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14769	OR52E2	Q8NGJ4	ENSG00000176787	119678	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14772	OR13A1	Q8NGR1	ENSG00000256574	79290	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14774	OR5K2	Q8NHB8	ENSG00000231861	402135	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14781	OR56A1	Q8NGH5	ENSG00000180934	120796	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14783	OR5P2	Q8WZ92	ENSG00000183303	120065	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14784	OR5P3	Q8WZ94	ENSG00000182334	120066	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14785	OR52L1	Q8NGH7	ENSG00000183313	338751	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14786	OR56A3	Q8NH54	ENSG00000184478	390083	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14791	OR56A4	Q8NGH8	ENSG00000183389	120793	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14792	OR56A5	P0C7T3	ENSG00000188691	390084	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:14795	OR51A4	Q8NGJ6	ENSG00000205497	401666	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
