hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	triage_classical_receptor	triage_surface_yes	biogrid_literature_contacts	biogrid_literature_contacts_extracellular	iedb_any_bcell_assay	iedb_epitope_region	iedb_epitope_region_extracellular	iedb_exact_epitope	iedb_exact_epitope_extracellular	iedb_named_positive_binding	natural_ligand_mapped_contacts	natural_ligand_mapped_contacts_extracellular	pdbe_chembl_identity	pdbe_chemical_contacts	pdbe_chemical_contacts_extracellular	pdbe_gtopdb_supported_pair	pdbe_gtopdb_supported_pair_extracellular	sabdab_mapped_contacts	sabdab_mapped_contacts_extracellular	sabdab_target_complex	union_including_regions	union_including_regions_extracellular	union_mapped_sites	union_mapped_sites_extracellular	identifier_status	in_previous_candidate_audit	llm_known_ligand	surfacebind_listed	surfacebind_predicted_sites	surfacebind_predicted_seeds	experimental_or_predicted_sites
HGNC:1691	CD6	P30203	ENSG00000013725	923	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:16910	CPQ	Q9Y646	ENSG00000104324	10404	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	unique	1	no	0	0	0	0
HGNC:16914	LRRN2	O75325	ENSG00000170382	10446	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:16916	CLEC10A	Q8IUN9	ENSG00000132514	10462	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:1692	CD63	P08962	ENSG00000135404	967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:16920	CIB1	Q99828	ENSG00000185043	10519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:16925	ARAP1	Q96P48	ENSG00000186635	116985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:1693	CD68	P34810	ENSG00000129226	968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	0	0	0
HGNC:16931	HYOU1	Q9Y4L1	ENSG00000149428	10525			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:16936	LRP11	Q86VZ4	ENSG00000120256	84918	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:16937	ARL6IP5	O75915	ENSG00000144746	10550			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:1694	CD69	Q07108	ENSG00000110848	969	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:16941	SCGN	O76038	ENSG00000079689	10590			0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:16948	MYDGF	Q969H8	ENSG00000074842	56005			0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0	unique	0	no	0	0	0	1
HGNC:1695	CD7	P09564	ENSG00000173762	924	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:16950	STAMBP	O95630	ENSG00000124356	10617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:1696	CD72	P21854	ENSG00000137101	971	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:16961	CD226	Q15762	ENSG00000150637	10666	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:1697	CD74	P04233	ENSG00000019582	972	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:16977	HCST	Q9UBK5	ENSG00000126264	10870	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:16978	EDDM3A	Q14507	ENSG00000181562	10876			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:1698	CD79A	P11912	ENSG00000105369	973	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	0	1
HGNC:16986	LMAN2	Q12907	ENSG00000169223	10960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:1699	CD79B	P40259	ENSG00000007312	974	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:16991	CKAP4	Q07065	ENSG00000136026	10970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:16992	LRRC8D	Q7L1W4	ENSG00000171492	55144	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:16995	GJA10	Q969M2	ENSG00000135355	84694	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:16998	TMED10	P49755	ENSG00000170348	10972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:1700	CD80	P33681	ENSG00000121594	941	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17001	GLIPR1	P48060	ENSG00000139278	11010	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:17005	CNMD	O75829	ENSG00000136110	11061			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:1701	CD81	P60033	ENSG00000110651	975	0	1	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	unique	1	yes	0	0	0	1
HGNC:17013	CD160	O95971	ENSG00000117281	11126	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17014	CDC42EP1	Q00587	ENSG00000128283	11135	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:17021	ASTN2	O75129	ENSG00000148219	23245	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17027	SLC16A10	Q8TF71	ENSG00000112394	117247	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:1703	CD83	Q01151	ENSG00000112149	9308	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:17032	VSIG4	Q9Y279	ENSG00000155659	11326	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	unique	1	yes	0	0	0	1
HGNC:17036	SCRG1	O75711	ENSG00000164106	11341			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:1704	CD84	Q9UIB8	ENSG00000066294	8832	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17043	NIPA1	Q7RTP0	ENSG00000170113	123606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:17044	NIPA2	Q8N8Q9	ENSG00000140157	81614	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:1705	CD86	P42081	ENSG00000114013	942	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:1706	CD8A	P01732	ENSG00000153563	925	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:17067	FAIM2	Q9BWQ8	ENSG00000135472	23017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:1707	CD8B	P10966	ENSG00000172116	926	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17072	ERC1	Q8IUD2	ENSG00000082805	23085	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:1708	CD8B2	A6NJW9	ENSG00000254126	927	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:17082	MLC1	Q15049	ENSG00000100427	23209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:17084	SYNE2	Q8WXH0	ENSG00000054654	23224	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:17087	ICOSLG	O75144	ENSG00000160223	23308	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:1709	CD9	P21926	ENSG00000010278	928	0	1	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:17090	ARHGEF18	Q6ZSZ5	ENSG00000104880	23370	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:17091	NCSTN	Q92542	ENSG00000162736	23385	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:171	ACVR1	Q04771	ENSG00000115170	90	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:17102	ARHGAP45	Q92619	ENSG00000180448	23526	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:17104	CDON	Q4KMG0	ENSG00000064309	50937	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17105	BEST3	Q8N1M1	ENSG00000127325	144453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:17106	BEST4	Q8NFU0	ENSG00000142959	266675	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	0	0	0
HGNC:17107	BEST2	Q8NFU1	ENSG00000039987	54831	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:17108	ADAMTS16	Q8TE57	ENSG00000145536	170690			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:17109	ADAMTS17	Q8TE56	ENSG00000140470	170691			0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	unique	0	yes	0	0	0	0
HGNC:1711	ADGRE5	P48960	ENSG00000123146	976	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	unique	1	yes	0	0	0	1
HGNC:17110	ADAMTS18	Q8TE60	ENSG00000140873	170692			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:17111	ADAMTS19	Q8TE59	ENSG00000145808	171019			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:17116	CATSPER1	Q8NEC5	ENSG00000175294	117144	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:17117	SLC35H1	Q9NQQ7	ENSG00000080189	51006			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:17123	SLC9A7	Q96T83	ENSG00000065923	84679	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	0	0	0
HGNC:17127	SLC39A2	Q9NP94	ENSG00000165794	29986	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17128	SLC39A3	Q9BRY0	ENSG00000141873	29985	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:17129	SLC39A4	Q6P5W5	ENSG00000147804	55630	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17149	VSIG2	Q96IQ7	ENSG00000019102	23584	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17156	LY96	Q9Y6Y9	ENSG00000154589	23643			0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:17158	PLD3	Q8IV08	ENSG00000105223	23646	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:17163	PLA2G15	Q8NCC3	ENSG00000103066	23659			0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:17167	SYT15	Q9BQS2	ENSG00000204176	83849	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:17169	PRDX4	Q13162	ENSG00000123131	10549			0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:17171	LOXL4	Q96JB6	ENSG00000138131	84171	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:17173	BOC	Q9BWV1	ENSG00000144857	91653	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17187	OLFM1	Q99784	ENSG00000130558	10439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:17189	OLFM2	O95897	ENSG00000105088	93145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:17190	OLFM4	Q6UX06	ENSG00000102837	10562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:17195	ACRBP	Q8NEB7	ENSG00000111644	84519			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:172	ACVR1B	P36896	ENSG00000135503	91	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17200	LRRN3	Q9H3W5	ENSG00000173114	54674	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:17205	PGAP6	Q9HCN3	ENSG00000129925	58986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:17216	ERVH48-1	M5A8F1	ENSG00000233056	90625			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:17217	DIP2A	Q14689	ENSG00000160305	23181	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:17245	CPA6	Q8N4T0	ENSG00000165078	57094			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:17265	ABI3BP	Q7Z7G0	ENSG00000154175	25890	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:17283	RIMS2	Q9UQ26	ENSG00000176406	9699	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:17290	IL27RA	Q6UWB1	ENSG00000104998	9466	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17292	SLC44A2	Q8IWA5	ENSG00000129353	57153	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17299	TPTE2	Q6XPS3	ENSG00000132958	93492			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:173	ACVR2A	P27037	ENSG00000121989	92	1	1	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:17302	NEGR1	Q7Z3B1	ENSG00000172260	257194	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17318	RXFP2	Q8WXD0	ENSG00000133105	122042	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:17337	LCN6	P62502	ENSG00000267206	158062			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:17360	LRIG1	Q96JA1	ENSG00000144749	26018	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17378	NAGPA	Q9UK23	ENSG00000103174	51172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17383	HRH4	Q9H3N8	ENSG00000134489	59340	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0	unique	1	yes	1	0	0	1
HGNC:17389	SMPDL3A	Q92484	ENSG00000172594	10924			0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:174	ACVR2B	Q13705	ENSG00000114739	93	1	1	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:17416	ADGRV1	Q8WXG9	ENSG00000164199	84059	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	unique	1	no	0	0	0	0
HGNC:17425	NPFFR1	Q9GZQ6	ENSG00000148734	64106	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:17429	CGN	Q9P2M7	ENSG00000143375	57530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:17432	CHIA	Q9BZP6	ENSG00000134216	27159			0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:17435	SLC12A9	Q9BXP2	ENSG00000146828	56996	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17447	CLSTN1	O94985	ENSG00000171603	22883	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17448	CLSTN2	Q9H4D0	ENSG00000158258	64084	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:17451	CYSLTR1	Q9Y271	ENSG00000173198	10800	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	unique	1	yes	1	0	0	1
HGNC:17466	SLC43A3	Q8NBI5	ENSG00000134802	29015	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:17470	EPGN	Q6UW88	ENSG00000182585	255324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:17474	ESAM	Q96AP7	ENSG00000149564	90952	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:1748	CDH1	P12830	ENSG00000039068	999	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:17481	PJA2	O43164	ENSG00000198961	9867			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:17482	GPR132	Q9UNW8	ENSG00000183484	29933	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:1749	CDH10	Q9Y6N8	ENSG00000040731	1008	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17494	GJC2	Q5T442	ENSG00000198835	57165	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	0	0	0
HGNC:17495	GJC3	Q8NFK1	ENSG00000176402	349149	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:175	ACVRL1	P37023	ENSG00000139567	94	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:1750	CDH11	P55287	ENSG00000140937	1009	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:1751	CDH12	P55289	ENSG00000154162	1010	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:1753	CDH13	P55290	ENSG00000140945	1012	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17537	ASIC5	Q9NY37	ENSG00000256394	51802	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:1754	CDH15	P55291	ENSG00000129910	1013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:1755	CDH16	O75309	ENSG00000166589	1014	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:17550	KREMEN1	Q96MU8	ENSG00000183762	83999	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:1756	CDH17	Q12864	ENSG00000079112	1015	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17567	DLEU7	Q6UYE1	ENSG00000186047	220107			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:1757	CDH18	Q13634	ENSG00000145526	1016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17572	EPDR1	Q9UM22	ENSG00000086289	54749	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:1758	CDH19	Q9H159	ENSG00000071991	28513	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17585	KCP	Q6ZWJ8	ENSG00000135253	375616			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:1759	CDH2	P19022	ENSG00000170558	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17591	CLDN23	Q96B33	ENSG00000253958	137075	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:17592	NDFIP1	Q9BT67	ENSG00000131507	80762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:1760	CDH20	Q9HBT6	ENSG00000101542	28316	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17601	CADM3	Q8N126	ENSG00000162706	57863	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17616	IL17RD	Q8NFM7	ENSG00000144730	54756	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:17617	MRGPRX4	Q96LA9	ENSG00000179817	117196	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:1762	CDH3	P22223	ENSG00000062038	1001	1	1	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
