hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	triage_classical_receptor	triage_surface_yes	biogrid_literature_contacts	biogrid_literature_contacts_extracellular	iedb_any_bcell_assay	iedb_epitope_region	iedb_epitope_region_extracellular	iedb_exact_epitope	iedb_exact_epitope_extracellular	iedb_named_positive_binding	natural_ligand_mapped_contacts	natural_ligand_mapped_contacts_extracellular	pdbe_chembl_identity	pdbe_chemical_contacts	pdbe_chemical_contacts_extracellular	pdbe_gtopdb_supported_pair	pdbe_gtopdb_supported_pair_extracellular	sabdab_mapped_contacts	sabdab_mapped_contacts_extracellular	sabdab_target_complex	union_including_regions	union_including_regions_extracellular	union_mapped_sites	union_mapped_sites_extracellular
HGNC:15346	OR11G2	Q8NGC1	ENSG00000196832	390439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15347	OR11H4	Q8NGC9	ENSG00000176198	390442	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15349	OR11H6	Q8NGC7	ENSG00000176219	122748	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15350	OR11H7	Q8NGC8	ENSG00000258806	390441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15351	OR4K13	Q8NH42	ENSG00000176253	390433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15352	OR4K14	Q8NGD5	ENSG00000169484	122740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15353	OR4K15	Q8NH41	ENSG00000169488	81127	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15355	OR4K17	Q8NGC6	ENSG00000176230	390436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15356	OR4L1	Q8NH43	ENSG00000176246	122742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15358	OR4N5	Q8IXE1	ENSG00000184394	390437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15359	OR4Q2	P0C623	ENSG00000196383	390432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15362	OR5AU1	Q8NGC0	ENSG00000169327	390445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15363	OR6S1	Q8NH40	ENSG00000181803	341799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15372	OR4F6	Q8NGB9	ENSG00000184140	390648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15373	OR4M2	Q8NGB6	ENSG00000274102	390538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15375	OR4N4	Q8N0Y3	ENSG00000183706	283694	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15378	OR10P1	Q8NGE3	ENSG00000175398	121130	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15381	OR4F17	Q8NGA8	ENSG00000176695	81099	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15388	OR10H4	Q8NGA5	ENSG00000176231	126541	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15389	OR10H5	Q8NGA6	ENSG00000172519	284433	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15391	OR2Z1	Q8NG97	ENSG00000181733	284383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15404	OR11H1	Q8NG94	ENSG00000130538	81061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15408	OR10J4	P0C629	ENSG00000249730	391121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1541	CBL	P22681	ENSG00000110395	867	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:15426	OR4Q3	Q8NH05	ENSG00000182652	441669	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1543	CBLN1	P23435	ENSG00000102924	869	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15431	OR5AC2	Q9NZP5	ENSG00000196578	81050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15432	OR5B12	Q96R08	ENSG00000172362	390191	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15436	OR6C2	Q9NZP2	ENSG00000179695	341416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15437	OR6C3	Q9NZP0	ENSG00000205329	254786	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15448	GOLIM4	O00461	ENSG00000173905	27333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15450	TGOLN2	O43493	ENSG00000152291	10618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15455	MBTPS2	O43462	ENSG00000012174	51360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15459	P2RX2	Q9UBL9	ENSG00000187848	22953	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:15460	CACNA2D3	Q8IZS8	ENSG00000157445	55799	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15462	NOAZFP	Q9Y3S2	ENSG00000109445	27309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15465	GPHN	Q9NQX3	ENSG00000171723	10243	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15469	DNAJC6	O75061	ENSG00000116675	9829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15474	SHANK1	Q9Y566	ENSG00000161681	50944	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15478	ADAM33	Q9BZ11	ENSG00000149451	80332	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:15479	ADAM32	Q8TC27	ENSG00000197140	203102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15480	DIAPH3	Q9NSV4	ENSG00000139734	81624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15482	SIGLEC12	Q96PQ1	ENSG00000254521	89858	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15487	TMX1	Q9H3N1	ENSG00000139921	81542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15492	ANKH	Q9HCJ1	ENSG00000154122	56172	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15495	LILRA6	Q6PI73	ENSG00000244482	79168	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15502	LENG1	Q96BZ8	ENSG00000105617	79165	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15503	LILRA4	P59901	ENSG00000239961	23547	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15511	VANGL2	Q9ULK5	ENSG00000162738	57216	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15512	VANGL1	Q8TAA9	ENSG00000173218	81839	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:15514	PICALM	Q13492	ENSG00000073921	8301	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15516	XYLT1	Q86Y38	ENSG00000103489	64131	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:15520	LPAR6	P43657	ENSG00000139679	10161	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:15521	KCNIP1	Q9NZI2	ENSG00000182132	30820	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15522	KCNIP2	Q9NS61	ENSG00000120049	30819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15523	KCNIP3	Q9Y2W7	ENSG00000115041	30818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15524	P2RY8	Q86VZ1	ENSG00000182162	286530	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15527	KLB	Q86Z14	ENSG00000134962	152831	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1
HGNC:15529	NLGN4Y	Q8NFZ3	ENSG00000165246	22829	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15532	JAM3	Q9BX67	ENSG00000166086	83700	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15558	C22orf15	Q8WYQ4	ENSG00000169314	150248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15565	QRFPR	Q96P65	ENSG00000186867	84109	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0
HGNC:15568	SH3BGRL3	Q9H299	ENSG00000142669	83442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15577	EPPK1	P58107	ENSG00000261150	83481	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15578	REPS1	Q96D71	ENSG00000135597	85021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15582	MUC16	Q8WXI7	ENSG00000181143	94025	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1
HGNC:15583	LCTL	Q6UWM7	ENSG00000188501	197021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15584	SYTL1	Q8IYJ3	ENSG00000142765	84958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15585	SYTL2	Q9HCH5	ENSG00000137501	54843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15586	LRRC4	Q9HBW1	ENSG00000128594	64101	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15590	ARHGEF15	O94989	ENSG00000198844	22899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15595	SLC12A8	A0AV02	ENSG00000221955	84561	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15597	HPS3	Q969F9	ENSG00000163755	84343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15605	SKAP1	Q86WV1	ENSG00000141293	8631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15620	SIGLEC10	Q96LC7	ENSG00000142512	89790	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
HGNC:15622	SIGLEC11	Q96RL6	ENSG00000161640	114132	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15626	FCGR2C	P31995	ENSG00000244682	9103	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
HGNC:15629	B3GNT2	Q9NY97	ENSG00000170340	10678	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:15631	TLR7	Q9NYK1	ENSG00000196664	51284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15632	TLR8	Q9NR97	ENSG00000101916	51311	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1
HGNC:15633	TLR9	Q9NR96	ENSG00000239732	54106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15634	TLR10	Q9BXR5	ENSG00000174123	81793	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15646	KLHL7	Q8IXQ5	ENSG00000122550	55975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1565	ACKR2	O00590	ENSG00000144648	1238	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0
HGNC:15661	TAS1R3	Q7RTX0	ENSG00000169962	83756	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
HGNC:15663	UGGT1	Q9NYU2	ENSG00000136731	56886	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15667	MTPN	P58546	ENSG00000105887	136319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15671	NFKBID	Q8NI38	ENSG00000167604	84807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15678	SCHIP1	P0DPB3	ENSG00000151967	29970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1570	CCKAR	P32238	ENSG00000163394	886	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0
HGNC:15708	PAQR8	Q8TEZ7	ENSG00000170915	85315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1571	CCKBR	P32239	ENSG00000110148	887	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0
HGNC:15718	APCDD1	Q8J025	ENSG00000154856	147495	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15719	OBSCN	Q5VST9	ENSG00000154358	84033	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15720	STRN3	Q13033	ENSG00000196792	29966	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15734	KIRREL1	Q96J84	ENSG00000183853	55243	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15740	CPA4	Q9UI42	ENSG00000128510	51200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15743	ERMAP	Q96PL5	ENSG00000164010	114625	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15748	PRND	Q9UKY0	ENSG00000171864	23627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15750	DSTN	P60981	ENSG00000125868	11034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15757	SIRPG	Q9P1W8	ENSG00000089012	55423	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1
HGNC:15761	OSBPL2	Q9H1P3	ENSG00000130703	9885	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:15767	FERMT2	Q96AC1	ENSG00000073712	10979	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:15770	ZP4	Q12836	ENSG00000116996	57829	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15781	CHRFAM7A	Q494W8	ENSG00000166664	89832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15789	METAP1	P53582	ENSG00000164024	23173	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:15803	ANKEF1	Q9NU02	ENSG00000132623	63926	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15809	ZNF337	Q9Y3M9	ENSG00000130684	26152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15813	PCDH11Y	Q9BZA8	ENSG00000099715	83259	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15827	SLC13A4	Q9UKG4	ENSG00000164707	26266	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15828	RASD1	Q9Y272	ENSG00000108551	51655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15829	ELOVL6	Q9H5J4	ENSG00000170522	79071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15830	OSR2	Q8N2R0	ENSG00000164920	116039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15832	BSCL2	Q96G97	ENSG00000168000	26580	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15836	PROKR2	Q8NFJ6	ENSG00000101292	128674	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15842	ERBIN	Q96RT1	ENSG00000112851	55914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15844	HPS4	Q9NQG7	ENSG00000100099	89781	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15846	PALMD	Q9NP74	ENSG00000099260	54873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15850	PPP1R16B	Q96T49	ENSG00000101445	26051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15855	CD93	Q9NPY3	ENSG00000125810	22918	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15857	GID8	Q9NWU2	ENSG00000101193	54994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15859	TASP1	Q9H6P5	ENSG00000089123	55617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15868	ABHD12	Q8N2K0	ENSG00000100997	26090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15874	SPEF1	Q9Y4P9	ENSG00000101222	25876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15885	SYNDIG1	Q9H7V2	ENSG00000101463	79953	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15891	UQCC1	Q9NVA1	ENSG00000101019	55245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15897	SEL1L2	Q5TEA6	ENSG00000101251	80343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15902	CDH26	Q8IXH8	ENSG00000124215	60437	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15912	NSFL1C	Q9UNZ2	ENSG00000088833	55968	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15917	PLCB1	Q9NQ66	ENSG00000182621	23236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15925	SAMHD1	Q9Y3Z3	ENSG00000101347	25939	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:15928	SIRPB1	O00241	ENSG00000101307	10326	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15932	EPPIN	O95925	ENSG00000101448	57119	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15937	UBE2C	O00762	ENSG00000175063	11065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15942	STX18	Q9P2W9	ENSG00000168818	53407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15943	PARD6A	Q9NPB6	ENSG00000102981	50855	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15948	ZGPAT	Q8N5A5	ENSG00000197114	84619	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15955	SEZ6	Q53EL9	ENSG00000063015	124925	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15956	SLC2A13	Q96QE2	ENSG00000151229	114134	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15963	CHRNA6	Q15825	ENSG00000147434	8973	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:15971	TSG101	Q99816	ENSG00000074319	7251	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:15975	SASH3	O75995	ENSG00000122122	54440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:15983	WNT3A	P56704	ENSG00000154342	89780	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0
HGNC:16	SERPINA3	P01011	ENSG00000196136	12	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:1600	CCNT2	O60583	ENSG00000082258	905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:16008	TRIM54	Q9BYV2	ENSG00000138100	57159	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:16014	CASD1	Q96PB1	ENSG00000127995	64921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:16016	COLEC12	Q5KU26	ENSG00000158270	81035	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1602	CCR1	P32246	ENSG00000163823	1230	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0
HGNC:16029	AQP10	Q96PS8	ENSG00000143595	89872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1603	CCR2	P41597	ENSG00000121807	729230	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0
HGNC:16031	RNF31	Q96EP0	ENSG00000092098	55072	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0
HGNC:16035	STRC	Q7RTU9	ENSG00000242866	161497	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:16036	ORMDL1	Q9P0S3	ENSG00000128699	94101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:16037	ORMDL2	Q53FV1	ENSG00000123353	29095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:16039	ANGPTL4	Q9BY76	ENSG00000167772	51129	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:1604	CCR3	P51677	ENSG00000183625	1232	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:16041	EMCN	Q9ULC0	ENSG00000164035	51705	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1605	CCR4	P51679	ENSG00000183813	1233	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
HGNC:16051	PARD3	Q8TEW0	ENSG00000148498	56288	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:16055	SLC46A2	Q9BY10	ENSG00000119457	57864	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:16059	PAK4	O96013	ENSG00000130669	10298	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0
HGNC:1606	CCR5	P51681	ENSG00000160791	1234	0	1	0	0	1	0	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1
HGNC:1607	CCR6	P51684	ENSG00000112486	1235	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1
HGNC:16076	PARD6G	Q9BYG4	ENSG00000178184	84552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:1608	CCR7	P32248	ENSG00000126353	1236	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0
HGNC:16083	RHBDL2	Q9NX52	ENSG00000158315	54933	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:16089	PGRMC2	O15173	ENSG00000164040	10424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
