gene_symbol	hgnc_id	uniprot_acc	ensembl_gene	ncbi_gene_id	n_db_votes	uniprot_flag	go_flag	surfy_flag	cspa_flag	hpa_flag	deeptmhmm_flag	compartments_flag	sonnet_verdict	sonnet_confidence	sonnet_reason	pubmed_verdict	pubmed_confidence	source
RIOK2	HGNC:18999	Q9BVS4	ENSG00000058729	55781	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RIOK3	HGNC:11451	O14730	ENSG00000101782	8780	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RIPOR2	HGNC:13872	Q9Y4F9	ENSG00000111913	9750	1	1	0	0	0	0	0	0	no	high	cytoplasmic			m1_only
RMP24	HGNC:28802	Q32NC0	ENSG00000141428	83608	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
RND1	HGNC:18314	Q92730	ENSG00000172602	27289	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RNF144A	HGNC:20457	P50876	ENSG00000151692	9781	1	1	0	0	0	0	0	0	no	high	cytoplasmic			m1_only
RNF145	HGNC:20853	Q96MT1	ENSG00000145860	153830	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
RNF166	HGNC:28856	Q96A37	ENSG00000158717	115992	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RNF31	HGNC:16031	Q96EP0	ENSG00000092098	55072	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
RNF5	HGNC:10068	Q99942	ENSG00000204308	6048	1	1	0	0	0	0	0	0	no	high	endomembrane_resident	no	high	m1_only
RNFT1	HGNC:30206	Q5M7Z0	ENSG00000189050	51136	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
RPE	HGNC:10293	Q96AT9	ENSG00000197713	6120	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RPEL1	HGNC:45241	Q2QD12	ENSG00000235376	729020	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RPH3A	HGNC:17056	Q9Y2J0	ENSG00000089169	22895	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
RPL36AL	HGNC:10346	Q969Q0	ENSG00000165502	6166	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RPN2	HGNC:10382	P04844	ENSG00000118705	6185	1	0	0	0	1	0	1	0	no	high	endomembrane_resident			m1_only
RPTN	HGNC:26809	Q6XPR3	ENSG00000215853	126638	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
RPUSD1	HGNC:14173	Q9UJJ7	ENSG00000007376	113000	1	0	0	0	0	1	0	0	no	high	mitochondrial_internal			m1_only
RRAD	HGNC:10446	P55042	ENSG00000166592	6236	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
RSBN1L	HGNC:24765	Q6PCB5	ENSG00000187257	222194	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
RSKR	HGNC:26314	Q96LW2	ENSG00000167524	124923	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RSPH10B	HGNC:27362	P0C881	ENSG00000155026	222967	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RSPH10B2	HGNC:34385	B2RC85	ENSG00000169402	728194	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
RXYLT1	HGNC:13530	Q9Y2B1	ENSG00000118600	10329	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
RYR1	HGNC:10483	P21817	ENSG00000196218	6261	1	0	1	0	0	0	0	0	no	high	endomembrane_resident			m1_only
RYR2	HGNC:10484	Q92736	ENSG00000198626	6262	1	0	1	0	0	0	0	0	no	high	endomembrane_resident			m1_only
RYR3	HGNC:10485	Q15413	ENSG00000198838	6263	1	0	1	0	0	0	0	0	no	high	endomembrane_resident			m1_only
S100A2	HGNC:10492	P29034	ENSG00000196754	6273	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SAMD4A	HGNC:23023	Q9UPU9	ENSG00000020577	23034	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SAMHD1	HGNC:15925	Q9Y3Z3	ENSG00000101347	25939	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
SAMSN1	HGNC:10528	Q9NSI8	ENSG00000155307	64092	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SASH3	HGNC:15975	O75995	ENSG00000122122	54440	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SAXO4	HGNC:28869	Q7Z5V6	ENSG00000162148	220004	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SC5D	HGNC:10547	O75845	ENSG00000109929	6309	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
SCAP	HGNC:30634	Q12770	ENSG00000114650	22937	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
SCHIP1	HGNC:15678	P0DPB3	ENSG00000151967	29970	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SCIN	HGNC:21695	Q9Y6U3	ENSG00000006747	85477	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
SDCBP	HGNC:10662	O00560	ENSG00000137575	6386	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SDE2	HGNC:26643	Q6IQ49	ENSG00000143751	163859	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
SDF4	HGNC:24188	Q9BRK5	ENSG00000078808	51150	1	1	0	0	0	0	0	0	no	high	endomembrane_resident	no	high	m1_only
SEC16B	HGNC:30301	Q96JE7	ENSG00000120341	89866	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SEC61G	HGNC:18277	P60059	ENSG00000132432	23480	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
SEL1L	HGNC:10717	Q9UBV2	ENSG00000071537	6400	1	0	0	0	1	0	1	0	no	high	endomembrane_resident			m1_only
SELENOK	HGNC:30394	Q9Y6D0	ENSG00000113811	58515	1	1	0	0	0	0	0	0	no	high	endomembrane_resident	no	high	m1_only
SEPTIN12	HGNC:26348	Q8IYM1	ENSG00000140623	124404	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SEPTIN2	HGNC:7729	Q15019	ENSG00000168385	4735	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SEPTIN7	HGNC:1717	Q16181	ENSG00000122545	989	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SERPINA1	HGNC:8941	P01009	ENSG00000197249	5265	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
SERPINA3	HGNC:16	P01011	ENSG00000196136	12	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
SERPINA5	HGNC:8723	P05154	ENSG00000188488	5104	1	0	1	0	0	0	0	0	no	high	secreted_only			m1_only
SERPINF1	HGNC:8824	P36955	ENSG00000132386	5176	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
SERPINF2	HGNC:9075	P08697	ENSG00000167711	5345	1	0	1	0	0	0	0	0	no	high	secreted_only			m1_only
SERPING1	HGNC:1228	P05155	ENSG00000149131	710	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
SERPINI1	HGNC:8943	Q99574	ENSG00000163536	5274	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
SFRP1	HGNC:10776	Q8N474	ENSG00000104332	6422	1	0	1	0	0	0	0	0	no	high	secreted_only			m1_only
SFRP4	HGNC:10778	Q6FHJ7	ENSG00000106483	6424	1	0	1	0	0	0	0	0	no	high	secreted_only			m1_only
SFSWAP	HGNC:10790	Q12872	ENSG00000061936	6433	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
SGIP1	HGNC:25412	Q9BQI5	ENSG00000118473	84251	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SGPP1	HGNC:17720	Q9BX95	ENSG00000126821	81537	1	1	0	0	0	0	0	0	no	high	endomembrane_resident	no	high	m1_only
SH3BGR	HGNC:10822	P55822	ENSG00000185437	6450	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SH3BP1	HGNC:10824	Q9Y3L3	ENSG00000100092	23616	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SH3PXD2B	HGNC:29242	A1X283	ENSG00000174705	285590	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
SHANK3	HGNC:14294	Q9BYB0	ENSG00000251322	85358	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
SHARPIN	HGNC:25321	Q9H0F6	ENSG00000179526	81858	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SHC1	HGNC:10840	P29353	ENSG00000160691	6464	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SHISA5	HGNC:30376	Q8N114	ENSG00000164054	51246	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
SHROOM4	HGNC:29215	Q9ULL8	ENSG00000158352	57477	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
SHTN1	HGNC:29319	A0MZ66	ENSG00000187164	57698	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SIN3B	HGNC:19354	O75182	ENSG00000127511	23309	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
SIPA1	HGNC:10885	Q96FS4	ENSG00000213445	6494	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SIPA1L1	HGNC:20284	O43166	ENSG00000197555	26037	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
SLC17A9	HGNC:16192	Q9BYT1	ENSG00000101194	63910	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
SLC18A1	HGNC:10934	P54219	ENSG00000036565	6570	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
SLC18A2	HGNC:10935	Q05940	ENSG00000165646	6571	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
SLC25A31	HGNC:25319	Q9H0C2	ENSG00000151475	83447	1	1	0	0	0	0	0	0	no	high	mitochondrial_internal			m1_only
SLC27A2	HGNC:10996	O14975	ENSG00000140284	11001	1	1	0	0	0	0	0	0	no	high	endomembrane_resident	no	high	m1_only
SLC27A5	HGNC:10999	Q9Y2P5	ENSG00000083807	10998	1	1	0	0	0	0	0	0	no	high	endomembrane_resident	no	high	m1_only
SLC30A2	HGNC:11013	Q9BRI3	ENSG00000158014	7780	1	1	0	0	0	0	0	0	no	high	endomembrane_resident	no	medium	m1_only
SLC32A1	HGNC:11018	Q9H598	ENSG00000101438	140679	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
SLC35A5	HGNC:20792	Q9BS91	ENSG00000138459	55032	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
SLC35D2	HGNC:20799	Q76EJ3	ENSG00000130958	11046	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
SLC37A1	HGNC:11024	P57057	ENSG00000160190	54020	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
SLC37A2	HGNC:20644	Q8TED4	ENSG00000134955	219855	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
SLC37A4	HGNC:4061	O43826	ENSG00000137700	2542	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
SLC38A9	HGNC:26907	Q8NBW4	ENSG00000177058	153129	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
SLC9A9	HGNC:20653	Q8IVB4	ENSG00000181804	285195	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
SLIT1	HGNC:11085	O75093	ENSG00000187122	6585	1	0	0	0	0	1	0	0	no	high	secreted_only			m1_only
SLK	HGNC:11088	Q9H2G2	ENSG00000065613	9748	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SMAP1	HGNC:19651	Q8IYB5	ENSG00000112305	60682	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SMPX	HGNC:11122	Q9UHP9	ENSG00000091482	23676	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SNAP29	HGNC:11133	O95721	ENSG00000099940	9342	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
SNAP91	HGNC:14986	O60641	ENSG00000065609	9892	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SNCAIP	HGNC:11139	Q9Y6H5	ENSG00000064692	9627	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
SNRK	HGNC:30598	Q9NRH2	ENSG00000163788	54861	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SNTA1	HGNC:11167	Q13424	ENSG00000101400	6640	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SNTB1	HGNC:11168	Q13884	ENSG00000172164	6641	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SNTG1	HGNC:13740	Q9NSN8	ENSG00000147481	54212	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SNX18	HGNC:19245	Q96RF0	ENSG00000178996	112574	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SNX27	HGNC:20073	Q96L92	ENSG00000143376	81609	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
SNX5	HGNC:14969	Q9Y5X3	ENSG00000089006	27131	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
SNX7	HGNC:14971	Q9UNH6	ENSG00000162627	51375	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SNX9	HGNC:14973	Q9Y5X1	ENSG00000130340	51429	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
SOCS5	HGNC:16852	O75159	ENSG00000171150	9655	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SOCS6	HGNC:16833	O14544	ENSG00000170677	9306	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
SORBS2	HGNC:24098	O94875	ENSG00000154556	8470	1	1	0	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SPAG16	HGNC:23225	Q8N0X2	ENSG00000144451	79582	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SPARC	HGNC:11219	P09486	ENSG00000113140	6678	1	0	1	0	0	0	0	0	no	high	secreted_only			m1_only
SPATA13	HGNC:23222	Q96N96	ENSG00000182957	221178	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SPATC1L	HGNC:1298	Q9H0A9	ENSG00000160284	84221	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SPHK1	HGNC:11240	Q9NYA1	ENSG00000176170	8877	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
SPIRE2	HGNC:30623	Q8WWL2	ENSG00000204991	84501	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
SPPL2C	HGNC:28902	Q8IUH8	ENSG00000185294	162540	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
SPRED3	HGNC:31041	Q2MJR0	ENSG00000188766	399473	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
SPRING1	HGNC:26128	Q9H741	ENSG00000111412	79794	1	0	0	0	1	0	0	0	no	high	endomembrane_resident			m1_only
SPRR1A	HGNC:11259	P35321	ENSG00000169474	6698	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
SPRR1B	HGNC:11260	P22528	ENSG00000169469	6699	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SPRR2B	HGNC:11262	P35325	ENSG00000196805	6701	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
SPRR2D	HGNC:11264	P22532	ENSG00000163216	6703	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
SPRR2E	HGNC:11265	P22531	ENSG00000203785	6704	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
SPRR2F	HGNC:11266	Q96RM1	ENSG00000244094	6705	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
SPRR3	HGNC:11268	Q9UBC9	ENSG00000163209	6707	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
SPTA1	HGNC:11272	P02549	ENSG00000163554	6708	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SPTB	HGNC:11274	P11277	ENSG00000070182	6710	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SPTBN1	HGNC:11275	Q01082	ENSG00000115306	6711	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SPTBN2	HGNC:11276	O15020	ENSG00000173898	6712	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
SPTLC2	HGNC:11278	O15270	ENSG00000100596	9517	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
SRCIN1	HGNC:29506	Q9C0H9	ENSG00000277363	80725	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SRD5A3	HGNC:25812	Q9H8P0	ENSG00000128039	79644	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
SRGAP2	HGNC:19751	O75044	ENSG00000266028	23380	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SRI	HGNC:11292	P30626	ENSG00000075142	6717	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
SRPK1	HGNC:11305	Q96SB4	ENSG00000096063	6732	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SRPRB	HGNC:24085	Q9Y5M8	ENSG00000144867	58477	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
SSH3	HGNC:30581	Q8TE77	ENSG00000172830	54961	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SSR2	HGNC:11324	P43308	ENSG00000163479	6746	1	0	0	0	1	0	1	0	no	high	endomembrane_resident			m1_only
ST3GAL4	HGNC:10864	Q11206	ENSG00000110080	6484	1	0	0	0	1	0	1	0	no	high	endomembrane_resident			m1_only
ST8SIA2	HGNC:10870	Q92186	ENSG00000140557	8128	1	1	0	0	0	0	0	0	no	high	endomembrane_resident	no	high	m1_only
ST8SIA5	HGNC:17827	O15466	ENSG00000101638	29906	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
STAC	HGNC:11353	Q99469	ENSG00000144681	6769	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
STAC2	HGNC:23990	Q6ZMT1	ENSG00000141750	342667	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
STAC3	HGNC:28423	Q96MF2	ENSG00000185482	246329	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
STARD3	HGNC:17579	Q14849	ENSG00000131748	10948	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
STARD3NL	HGNC:19169	O95772	ENSG00000010270	83930	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
STARD4	HGNC:18058	Q96DR4	ENSG00000164211	134429	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
STAT2	HGNC:11363	P52630	ENSG00000170581	6773	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
STIMATE	HGNC:30526	Q86TL2	ENSG00000213533	375346	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
STING1	HGNC:27962	Q86WV6	ENSG00000184584	340061	1	1	0	0	0	0	0	0	no	high	endomembrane_resident	no	high	m1_only
STK10	HGNC:11388	O94804	ENSG00000072786	6793	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
STK17A	HGNC:11395	Q9UEE5	ENSG00000164543	9263	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
STK26	HGNC:18174	Q9P289	ENSG00000134602	51765	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
STON1	HGNC:17003	Q9Y6Q2	ENSG00000243244	11037	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
STON2	HGNC:30652	Q8WXE9	ENSG00000140022	85439	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
STRN	HGNC:11424	O43815	ENSG00000115808	6801	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
STT3B	HGNC:30611	Q8TCJ2	ENSG00000163527	201595	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
STX11	HGNC:11429	O75558	ENSG00000135604	8676	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
STX18	HGNC:15942	Q9P2W9	ENSG00000168818	53407	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
STX1B	HGNC:18539	P61266	ENSG00000099365	112755	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
STX2	HGNC:3403	P32856	ENSG00000111450	2054	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
STX7	HGNC:11442	O15400	ENSG00000079950	8417	1	0	1	0	0	0	0	0	no	high	endomembrane_resident			m1_only
STXBP2	HGNC:11445	Q15833	ENSG00000076944	6813	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
STXBP4	HGNC:19694	Q6ZWJ1	ENSG00000166263	252983	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
STXBP5	HGNC:19665	Q5T5C0	ENSG00000164506	134957	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
SUCLG1	HGNC:11449	P53597	ENSG00000163541	8802	1	0	0	0	0	1	0	0	no	high	mitochondrial_internal			m1_only
SUCLG2	HGNC:11450	Q96I99	ENSG00000172340	8801	1	0	0	0	0	1	0	0	no	high	mitochondrial_internal			m1_only
SUN3	HGNC:22429	Q8TAQ9	ENSG00000164744	256979	1	0	0	0	0	1	0	0	no	high	nuclear_envelope			m1_only
SUPT6H	HGNC:11470	Q7KZ85	ENSG00000109111	6830	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
SWAP70	HGNC:17070	Q9UH65	ENSG00000133789	23075	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
SYAP1	HGNC:16273	Q96A49	ENSG00000169895	94056	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SYDE1	HGNC:25824	Q6ZW31	ENSG00000105137	85360	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
SYMPK	HGNC:22935	Q92797	ENSG00000125755	8189	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SYNE1	HGNC:17089	Q8NF91	ENSG00000131018	23345	1	0	1	0	0	0	0	0	no	high	nuclear_envelope			m1_only
SYNJ1	HGNC:11503	O43426	ENSG00000159082	8867	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SYNJ2	HGNC:11504	O15056	ENSG00000078269	8871	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SYNM	HGNC:24466	O15061	ENSG00000182253	23336	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
SYNPR	HGNC:16507	Q8TBG9	ENSG00000163630	132204	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
SYP	HGNC:11506	P08247	ENSG00000102003	6855	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
SYT1	HGNC:11509	P21579	ENSG00000067715	6857	1	0	1	0	0	0	0	0	no	high	endomembrane_resident			m1_only
SYT4	HGNC:11512	Q9H2B2	ENSG00000132872	6860	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
SYTL1	HGNC:15584	Q8IYJ3	ENSG00000142765	84958	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
SYTL2	HGNC:15585	Q9HCH5	ENSG00000137501	54843	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
SYVN1	HGNC:20738	Q86TM6	ENSG00000162298	84447	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
TAPBP	HGNC:11566	O15533	ENSG00000231925	6892	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
TASP1	HGNC:15859	Q9H6P5	ENSG00000089123	55617	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
TBC1D10C	HGNC:24702	Q8IV04	ENSG00000175463	374403	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
TBC1D2	HGNC:18026	Q9BYX2	ENSG00000095383	55357	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
TBC1D24	HGNC:29203	Q9ULP9	ENSG00000162065	57465	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
TBC1D30	HGNC:29164	Q9Y2I9	ENSG00000111490	23329	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
TBC1D5	HGNC:19166	Q92609	ENSG00000131374	9779	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
TBCD	HGNC:11581	Q9BTW9	ENSG00000141556	6904	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
TCHH	HGNC:11791	Q07283	ENSG00000159450	7062	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
TCIM	HGNC:1357	Q9NR00	ENSG00000176907	56892	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
TDO2	HGNC:11708	P48775	ENSG00000151790	6999	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
TDP1	HGNC:18884	Q9NUW8	ENSG00000042088	55775	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
TEC	HGNC:11719	P42680	ENSG00000135605	7006	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
TEDC2	HGNC:25849	Q7L2K0	ENSG00000162062	80178	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
TEKTIP1	HGNC:34496	A6NCJ1	ENSG00000183397	100128569	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
TERB1	HGNC:26675	Q8NA31	ENSG00000249961	283847	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
TES	HGNC:14620	Q9UGI8	ENSG00000135269	26136	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
TESC	HGNC:26065	Q96BS2	ENSG00000088992	54997	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
TEX13C	HGNC:52277	A0A0J9YWL9	ENSG00000282815	100129520	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
TEX14	HGNC:11737	Q8IWB6	ENSG00000121101	56155	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
TGM3	HGNC:11779	Q08188	ENSG00000125780	7053	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
TH	HGNC:11782	P07101	ENSG00000180176	7054	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
THBS2	HGNC:11786	P35442	ENSG00000186340	7058	1	0	0	0	0	1	0	0	no	high	secreted_only			m1_only
THSD4	HGNC:25835	Q6ZMP0	ENSG00000187720	79875	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
TIAM1	HGNC:11805	Q13009	ENSG00000156299	7074	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
TICAM2	HGNC:21354	Q86XR7	ENSG00000243414	353376	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
TIGD7	HGNC:18331	Q6NT04	ENSG00000140993	91151	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
TIRAP	HGNC:17192	P58753	ENSG00000150455	114609	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
TJP2	HGNC:11828	Q9UDY2	ENSG00000119139	9414	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
